TR:CH056:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6131,1120,4046.25,30488.5,2584.5,3150,20004.3,729.25,518,363,906.25,2749.5,520.25,24401.5,480.5,361.5,2348.75
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10242.5,1202.5,4505,31215.5,2807,3932,21187,1016,602,472.5,881,5968,1494,27119,600,428,3095.5
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3381,1299,4690.5,33512,2776,3887,21072,1807,569,314,862,4237,644,28481,535,412,2831
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3060,1071,3710.5,28019,2269,2930,18487,1162,483,304,820,2183,409,23588,392,377,2812
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11412,1050,4294,33097,2445,2723,21511,672,449,284,816.5,2085,387,23183.5,418,463,2572
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,23195,1229,3582,23265,2289,2411,25007.5,948,549.5,336,740.5,2306.5,481.5,9860,603,394,NA
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3860,877,4721,30627,2517,2815,18914.5,580,2810.5,284,4439,2540.5,394,21430,606,574.5,2414
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3174,1027,3886,28930.5,2251,2728,18995,1148.5,955.5,294,756,2000,434,21441,383,411.5,2151
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22549,1295.5,5783,29127,1765,2819,24003,991,566,346,843.5,1786,393,26196,437.5,292,2633
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3415,827.5,3761,27350,2262,3359,19087,1601,410.5,392.5,744,3917,604,25826.5,468,467,1548
