TR:UZ025:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504,989,3431.75,35168.3,759,1663.75,6768.5,549,448.75,530.5,757.5,1847.75,407.5,32756.5,649,625.75,1602
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1939,1537.5,3155.5,37413,1290,2641,10254,813,815,1241,1023.5,3130,1046,29819,1491,758.5,2914
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3424,1175,3949,34366,777,2196,8493.5,694,422,511,647.5,2304,506,34897,539,612.5,2482.5
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3410.5,798,5314,45883,826.5,2548,8258.5,807,363,416.5,884,2300,342,40736,485,470.5,4092
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20345,765.5,4113,33708.5,1195,3184,13541.5,925.5,362.5,330,650.5,2465,474.5,26311,542,525.5,2287
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13627.5,1153,2791,29000,735,2269,14630,698,351,472,557.5,2140.5,443,40909,515,511,2621
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1602,1188,5410,33489,879,2434,8853,671,2771.5,754.5,3556,2099.5,518,40355.5,793.5,1836,2614.5
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1546.5,848.5,2389,29981,705,2289,7883.5,644,844.5,351,598.5,1625,482,26634.5,500,583,1985
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18233,2556,3920.5,32358,1724,2358,16777.5,1159,1207.5,1945,1350,2767,626.5,35347,1898,864.5,4014
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2283,1959,3084,32427,1420,2208.5,11117,1146.5,878.5,1633,1139,2933.5,596,34066,2092,913,2886.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4362,1138.5,2492,33512,687.5,1854.5,8313,798,477,950,614.5,1556,491.5,33258.5,834,775,2258.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1569,652.5,14258,23137.5,713,1970.5,7931.5,517,940,302.5,3687.5,2242,565,19295,472,896,453
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2174,870,5283,32127,1653,3577.5,9990,848.5,520,427,1610,3747.5,629.5,29381,400,511.5,1207
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1989,1379.5,4348,30327,1627,3115.5,24684.5,1477.5,328,434,1020,10826.5,3123.5,34643,568,531,1773
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16660,NA,1434.5,23865,2200,2288.5,38544,998,559.5,NA,827,1656,829,NA,459,1245,1146
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1699,2065,4337,34631.5,2188.5,3753,13636,1775.5,1142.5,NA,1444,5319,1085,42363.5,3227,853,3197
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2192.5,5025,5049.5,34551,3721.5,3233,14082,3288.5,3175.5,5217,1921.5,6521,1476.5,36893.5,10430,1269,5061
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2714,887,5445.5,39743.5,1352,2581.5,10922,938,386,434,1128.5,3603,688.5,36259,775.5,576,2492
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3188.5,1222.5,5233,22676.5,1338,2636,21152.5,2338,369,710,849,5788,914,38428,569,718,2192
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1959.5,1097,4169.5,33697,810.5,1819,7344,633,357.5,380.5,637,2027,511,37944,526,595,1381
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2036.5,887,2175,29646.5,844,2170,8514,682.5,378,483.5,489,1441.5,349,31643,520,NA,2337
