TR:KI013:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3588.5,1003,9068.25,43159.5,3988.5,4012.75,19237.5,674,372.5,357,1001.5,1656.25,728,31065.8,409.5,384.75,2466.75
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5570,1203.5,10603,39744,5854,5230,24696,1504,447,457.5,1125,4935,4499,36513,613,453,3470.5
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2630,1055,7896.5,39698,4602,4599,22237.5,1434,406,255.5,562.5,3226.5,1447,23542,573,468,2321
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4979,912,10698,43921,4126.5,4406,20610,1215.5,349,283.5,921,2199,504,30615.5,387.5,416,3242
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8821,874,10123,41994.5,4249,3848.5,21280,1052.5,354,388,656,1872,617.5,28226.5,352,351,2329
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16761,884,10809,38797,4373,4524,21372,1330.5,351,556,893,3785,2177.5,32727.5,424,319,2566
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5125,895,12758.5,41059,4571,4374,20426,1103,2766,222,3059.5,2578,1112,27742,357.5,1123.5,2145.5
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5064,911.5,9762.5,39882,4345,4489,21995,1136,714.5,297,626,2876,1484,28619.5,390,339,2030
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13454.5,1149,11337,41521,2860,3681,27373,998,412.5,302.5,546,1444,494.5,33685,489,307.5,1956
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4560,1172,8459.5,39744,4879,4992,25388,2721,383,310,866,3969.5,2026.5,36547.5,503,331.5,3098.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5612,1156,9450,42467,4563.5,4688.5,26011,1918.5,459,529,1027,3601,1759,36882,648,423,3056
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4732.5,1148,25319,42329,4574.5,5046,22757,1334,998,273.5,NA,2872.5,1458,36212.5,479,439,2742
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5609.5,1079,12227.5,40840.5,6420,6287.5,25873,1884.5,354,623,1287,5399,4086,30384.5,556,455.5,2772.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4948,1325,10610,40759,5719,4905,30073,2157,365,437,1197,8922.5,6563,35059,468,444.5,2038
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8907.5,818.5,2504,27973,5702.5,2776,46552,2153.5,608,292,965.5,10090,7670,6863,542,281,4778.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5961.5,1463,11378,44383,5654.5,5249,34389,2716,467,250,1124.5,9380,8581,38521,562,471.5,2661
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5499.5,1277.5,9955.5,40875,5484.5,5384.5,29727,2530,470,394,805,8184,7552,38659,491,496,2596.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5476,1063,10435,41382,5159,5051,26830.5,2289.5,426,312,605,7342,5979.5,35636,450,446,2724
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4620.5,1337,12248,36247.5,5582.5,4961,30707.5,3558,420,537,871,8456,6918,38428,470,456,2546
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4657,1051,9675,41786.5,4681,4450.5,22583.5,1296,378,268,614,3145,1922,32751,499,327,2726
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4338,1110,9533,40598,5144,4933,26219,1486,337.5,284,674,4915.5,4408.5,33951,471,455,2651
