TR:KI061:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4678,626.75,6615.5,35572,1622.5,3987.25,8894,852.75,414,361.25,811.75,2041.25,561,28024.8,535.75,450,6180
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7028.5,597,7387.5,34505,2294.5,5364,11484,1074,456,593.5,752,5709,3354,31112,592,547.5,6946
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3062.5,681,6259,33650.5,1705.5,4659,11668,1542,406.5,446,703,2857,823.5,29127,601.5,316,4034.5
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3031.5,594,7434,38047.5,1356,4342,7932,788.5,323,417,1019,1393,356,28481,331,453.5,8087
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7019,665,6912.5,34954.5,1377,3760,9821.5,909.5,376,403,755.5,1498,389,27350,632,528.5,6580
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10425,854,7445,32312,1874,4486,5976,830.5,599.5,531,705,2498.5,615,29750,621,392,6622
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2922,433.5,8010,32831.5,1803.5,3721.5,7988,768,3370.5,469.5,1769,2328,506,24303.5,478.5,958,6064
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7882.5,639,7494,38878.5,1454,3565,10517,877,1177,296,877,1726.5,477,25873,482,503.5,5473
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,43321,799,9072,37528,1106,4669.5,26657.5,1606,494,489,895,2429,399,31389,665,519,5219
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2926,NA,5758,41913,2015.5,3620,13504,2643.5,377.5,472.5,911,2717.5,959,28181,749,556.5,7057
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8985,606,5839,41613,1195,3171.5,7769,914,320,443,871,1210.5,354,27615.5,384.5,488,6933
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2854,623,23934,31920,1444,4454.5,8447,738,1349.5,312,3738.5,3016.5,935,29889,576.5,NA,6693.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3070,NA,7032,32774,2131,5891,7968.5,878,490,550.5,NA,2777,661.5,NA,604,409,7265
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6107,881,7186,30684.5,1941,4759,24476.5,2419,499.5,420,969,8240,3895.5,30027,482.5,577.5,6827
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14537,NA,1371,19791.5,2132,1706,29981,1003,649,NA,NA,1351.5,446,NA,423.5,NA,8383
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6139.5,820,7600,34100.5,1545,4564.5,12674,1587,355,403,734,2186.5,534,25099.5,458,566,6530
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2915,NA,6349,34366,1350,4350,9596,1186,441.5,446,841,2174.5,610.5,29415.5,602,470,6010
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3077,736,7028,33512,1385.5,4320,8315.5,1077.5,409,465,715,2414,700.5,29704,610,436,6722
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3181,779.5,6999,25550,1786,4741,16625,4152,532,395.5,787,2851.5,687,30581,551,NA,6408.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2663,NA,7666.5,38647.5,1149.5,4259,7986.5,828,471,412.5,635.5,2380,439,NA,459,479,7256
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6194,812.5,7200,33674,1342.5,3723.5,10273,804,368,405,853,1406,451.5,27396,483,492,5860.5
