TR:KI012:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216,830,6477,34729.5,2009.75,3675.5,15691.8,1001.25,460,410.75,724,3297.75,577.75,36853.3,476,511.5,4108
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4937,1190,6937.5,31561.5,3791.5,6206,18256,2158,669,804,931,8578.5,3038,46968,851.5,681,5262
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1887.5,873,6004,29150,2773,5298,18695,2149,504,441.5,684,6025,932,42560,589,442.5,3807
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5717,816,7023,33651,2112.5,3824.5,16550,1754,405,456,753,2577,469,39016.5,463,530,5159
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5583,767,6815,32358,1734,3490,16918,1232.5,389.5,368,570,2597,380,37482,447,483,3517.5
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13701,905,6966.5,29312,2619,5269,18510,2182,479.5,457.5,655.5,6434,1140.5,44279,423.5,435.5,3655
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5170,987,12393.5,31643,2789.5,5557.5,17448,1516,2730,418,2203.5,5100.5,1137.5,41636,511,1147,6110
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1975,788,7784,30904,2654,5274,18903,1947.5,1340.5,507,874,5023,856,43875,627,614,3510.5
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12528,900.5,8500.5,33489,1860,4260.5,20610.5,1417.5,544,493,715,3492,589,45721,626,486.5,3485
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2027,910,6823.5,30396,3027,5619.5,20426,2760,508,512,670,7644.5,1436,44544.5,629,472,4450
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5607.5,772.5,5517,32104,1835,3164,19318,2527.5,373,449.5,648,5548,839,38970.5,456.5,478,4873
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1943.5,863.5,26750,32300.5,3045,5500.5,18037,1978,1126.5,462.5,4432,6087.5,1310,42560,458.5,621,4630
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2105,699,7874,31204,4108.5,7525,21372,3051.5,434.5,493,963,8770.5,1786.5,44383,451,586,4248
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4711,1077,7625,31897,5108.5,6961,28919,3912,511,362.5,1077,18487,7612,45191,538,546.5,3757.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7454,698,1432.5,19087,4348,2822.5,50707,3333,715,595.5,811,16668,7894,31597,534.5,397,6476
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5618,1204,7984,31273,3841,6206,28353.5,4023,546,541,763,18013.5,7745,48145,577,481,4002
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2245,986,6985,30569.5,4897,7082,25365,3835,543,665.5,888.5,14352,4939,46460,637.5,634,4850
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2214,807,7476,32543,3806,6910,23668.5,3523,446,565,963,12439.5,2982,42224.5,591,433.5,5452
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3694,1097.5,6767,27004,3443.5,6149,24119,5763.5,428,469,653,11619.5,3321,45975,505,485.5,3728
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1886,900,6250,31758,2597,4550,19041,2041,482,439,693,5274,941,43967,521,544,4344
