TR:UZ001:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980.25,451.25,2713,22851,1112.5,2017.75,3311.75,669.5,321.25,368.5,790.75,3375,418.5,27061,447,491.75,1181
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1415,675,3704,23681.5,1767,2564,5451.5,1141,453.5,539.5,759,7438.5,1610,37466,551,725.5,1491
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1316.5,478,3410,23854,1380,2233.5,3954,1017,287,508,691,4127,620,31767.5,373,437,999
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,900,312,1983,18629,799,1878,3707,991,254,403,663.5,2857,331,12430,278.5,416,648
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,739,413,2293,17625,1028,1755,2143,848,368.5,469,627,2537.5,348,30268,354,437,1055
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2164,502.5,5295.5,25192,1289,2791,4302,1034,436,534.5,760,3899,567,29022,540.5,558,1338
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,812,397,3811,21732,1291,2285,3911,904,2119,427.5,2468,3935,517.5,26253.5,380,1999,1383
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1315,472,3765,25562,1363,2293.5,4823,933.5,632,499.5,754,4339.5,472.5,27246,491,523,1364
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2084,410.5,2700.5,18098.5,844,1428.5,5931,922,354.5,502,651,2084.5,387,25769,424,499,1097.5
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,852.5,582,2296,18767.5,1541,2463,4528,1175.5,475.5,626,927,5055,788,29760,611.5,599,1279.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1547,542.5,1199.5,13787,1221,1535.5,4046,1105.5,297.5,452.5,670,2000,430,18318,409,626,1373
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,587.5,436,8840,15895,985.5,1792.5,2506,776.5,482,499,2041,2004,438.5,18964,495,580,926
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,909,426,3404,23462,1302,2614,3065,773,420,439,843.5,3407,522,30568,404,524,1108.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1264,448.5,3822,26761,1534,2819,3720.5,994,334,411,891,4063,518.5,34766,458,535,1497.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1642,477,1412,15064.5,1886.5,1121.5,25423,1376,328,619,665.5,6005,2036,23070,278,553.5,1298
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1609.5,580,3588,28515,1652.5,2787,8290,2063,383,466,1207,9776.5,1814.5,30487,546.5,441.5,1263
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1268,602,2249.5,21178,1734,2313.5,6515,1349,519,502,948,8087,1486.5,28284,637,599,1016.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1083,458.5,2048.5,19656,1595,1906,5235,1234,378,472.5,718.5,5960,904,22770,406.5,392.5,942
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1559,425.5,2964.5,19482.5,1285,2208,5384,1118,298.5,503,675,6691,996,31375,466.5,539,1215.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,899,422.5,2384,22943.5,1215.5,2180,2925.5,780.5,372,465,652,3346,501,28168,397.5,506,947
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,824.5,467,3318.5,26161,1227,2391,2989.5,941,399,447,980,3022,467.5,33774,369,620,1450
