TR:CH026:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882.75,620.5,3321.5,36789.5,1023.25,2641.5,5041.5,701.75,371,432.5,717.5,2209.5,440.5,20546.8,584.25,417,2567.5
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3948.5,816,5110,41313,1838.5,4886,11494,1955,483,581,946,12680,5400,28296,718.5,501,3891
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2976,748,5273,40921,1876,4960,15097,2761.5,472,569,796,13888,5549,29358,662,336,3815
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4007,703,3885,32866,1082.5,2835.5,4174,686.5,420,403.5,741.5,1890,363,17587,551.5,482.5,4113
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3913.5,712,3961,33351,948,2412.5,6632,729,419,442.5,751.5,2362,397,21268.5,517,326.5,2920
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22376.5,673,4829,29958,1240,3200,14018,873.5,445,467,807,3661,774,27684.5,471,350,3262.5
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3198,676.5,5398.5,33281,927,2544.5,5869.5,630,4648,467,4586,2316,414,16933.5,516,646,3183
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2815,551,5967.5,33362.5,1162,3066.5,6275,578,1645,398,844,2011,533,19064,470,523,3721
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11817,664.5,3713,36674,723,2061,13273,1011.5,430,405,628,1456,340,18902.5,480.5,498,2058
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2612,700.5,3434,42675,1256,3111.5,9246,2616,419,589,782,5047,1046,23045,651,509,3235
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4660,666,4456,42029,1208,2239,5757,1096.5,468.5,662.5,776,1960,405.5,23357,664,438,4837
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1063.5,584.5,24707.5,34112,1290,3317,5680,803,1291,504,6817,4077.5,1283.5,23495.5,477,602,3084
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2791,543,4273,41129,2118,6391.5,4188.5,928,453,501,774.5,3947.5,1011.5,23542,494,312,3311
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4270,798,3904.5,33051,1449.5,4080,17079,2431,392,402,664,15494.5,5545,26311,486,439,3429
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10973.5,497,978,22422.5,1956.5,1257,21141,2040,541,288.5,659,5437,1236,19456,338,284,1627
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3053.5,825,4069,35382,1423,3573,17541,2865,494,532.5,845.5,8562,1907,25619,622,384.5,2182
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2925,671.5,3707.5,41082,1372,3202,10266,1732,360,499,800,5590.5,978,19803,594,383.5,3786
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2435,574.5,3816,38855.5,1137.5,3045,8281.5,1496,452.5,571.5,802,4053,682,22860.5,597,369,3449
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2975.5,778.5,3992,40413,1477.5,3761,11756,4471,420,486,681,5475,987,24903,543,466,3916.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3139.5,657,3685,34158,1069,2315,4820,817,408,456,691,1828.5,608.5,23888,517,359,3029
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2566,580,4943,30407.5,1046,2523,7233,653,411.5,363.5,633,2045,564,20195,518,382.5,3039
