TR:UZ038:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7935.5,960,11844.3,28088,3222,4164.75,20495,825.25,470,368.75,1455,2308.5,594.75,19537.5,426.5,407.5,5049
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9896,1170,14226,31192.5,3931.5,4985.5,23380,1321.5,564,476,1559,4285.5,2459,26126.5,587,448,5629
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14374,1072,21788,38359,3505,4812,25042,1116,435,350,1938,2594,711,16162,371,384.5,4446
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13396,736,15502,43090,3883,5120,22826,1260.5,423,421,2700.5,2590,370,12813.5,471.5,389,5784
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7315,999,9682,26103,2441.5,3949,19167.5,630.5,418,404,1299.5,1725.5,407.5,15815,530,312,4955
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8876,682.5,8872,23334,2477.5,3590,17367.5,654,356,239,844.5,1852.5,495,6513,347.5,171,868
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12181,907,14360.5,33697,2807,4696,21534,976.5,4999,333,4820,2605.5,485,14165,523,482,6033
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10945,1163.5,7072,22826,2231,3854.5,19295,958,858,357,1720.5,2028,497.5,17402,499,238.5,5468
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,47845,1095.5,16161,32774,2378,4941,25827,1253,536.5,213,1692,1764.5,493.5,4317.5,354,276,2973.5
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8723,1101,11350,35185.5,3654,4193.5,21718,3575,529.5,322.5,1192,3976.5,1252,23934,481.5,302,4581
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17079,877,9344,32438.5,2982,3403,22365,1032.5,443,388,1118,1570,443.5,20980,400,347,4210
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16941,596.5,27234,37367,3988,4510,23980,951,1118,358,4750.5,2895.5,751,18187,569,313,4479
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5024,994,10326,24834,3578,5512,19652.5,1158,405,268,1230,2465,680.5,22272,385,391,5283.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11866,1241,11098,31943,2811,5026,23818.5,2134,426,400,1537.5,7559,3864.5,26150,509,327,5559
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15370.5,721,5875,29889,4580,2615,38544,1919.5,777,273,1286.5,1208,914,13419,515,256,7357
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4404,1017,14953,28481,2816,4613,21060.5,1809.5,493.5,461,1345,3031,917.5,23380,382,524.5,3965
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5327,1095,12581.5,32335,3712,5740,22295,1966.5,541,427,1644,3965.5,1098,22872,506,339.5,5760
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16345,845,15906.5,36997,3733.5,5375.5,24211,1253,449,495,1538,2685,647,20298.5,570,353,5571
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8617,1186,12216,38036,3569,5842,23080,2828,434,298,1405,4273.5,1316,26461,479,431,5361
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11893.5,981,10896,25665,2298,4600,20726,843,397.5,329,1216,1619.5,520,18314,392,315,5419
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9986,1070,17079,24903,2256.5,3452,19895,1011,376,448,1214,1795,490,17079,368.5,283.5,7297
