TR:CH015:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.416797064514849,0.490419827036889,0.447373459396975,0,0,0.5,0,0,0.604960077671822,0.904854660774711,NA,0,0,NA
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.273378389322166,0.365106551893287,0.245813563421254,0,0,0.360119977745025,0,0,0.449976414550451,0.5,0.5930159426071,0,0,0.489333758739115
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0,0.5,0.587194337569754,0,0.639886138794926,0,0,0,0,0,0,0,0.512889153898063
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.5,0,0,0.110876776925211,0,0.517370943625785,0,0,0,0,0,0,0,0
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.68226008419764,0,0,0.698361600974801,0,0,0,0,0.0982490790282268,0.324000141497453,0,0,0,0.105479689500135
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.674899228761391,0.565703161237154,0,0,0,0.985368383208603,0,0,0.419367765091233,0.362294689387749,NA,0,0,0
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.355844702061042,0.581315534774617,0.733362373137902,0,0,0.885688793444458,0,0,0.5,0.177008073314148,0.7067262733159,0,0,0.731099439876494
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.483218230336577,0,0,0.914011207288486,0,0.843479330468765,0,0,0,0,NA,0,0,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.673379046032024,0.424211594557635,0,0.895906559543273,0,0.440396330410872,0,0,0.237994943634592,0.431637557741036,NA,0,0,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.251997910889108,0.376818537649665,0.380838525417617,0.608551186670502,0,0.529322566733006,0,0,0.356249765457504,0.218396231894483,NA,0,0,0.501815241110882
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0.5,0.776900662483577,0.434036439654761,0,0.962312149264091,0,0,0.530928790947227,0.611959810538476,0.658887412347938,0,0,0.715660383195782
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.637252655109242,0.765136709549292,0.955340813428665,0,0,0.346882806830609,0,0,0.628301619215322,0.714693414791689,0.5,0,0,0.498178144697707
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0.875335744921663,0.951178751591825,0.964456236765636,0,0,0,0,0.882205826558455,0.944822803161371,0,0,0,0.502217011163818
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.217779260302201,0.892318164185649,0,0.983951608510087,0,0.730021757249612,0,0,0.85340540805072,0.924763338551516,0.354591130343728,0,0,0.628013415938437
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.851062786888041,0,0.565974569187014,0.953417875418321,0,0,0,0,0.707401690187412,0.90390568615224,NA,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.361133984636345,0.648574107675285,0.817867928611218,0.951821292972099,0,0.805627276357127,0,0,0.75491840401959,0.931773638476515,0.5809335486952,0,0,0.0969548072147683
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.710205232787551,0.721454553542833,0.768144619757605,0.5,0,0.547675466779145,0,0,0.760738547674749,0.883382913345439,0.507687648104178,0,0,0.668358287441814
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.182093649609816,0.727393313559358,0.673089881605058,0.937615220787799,0,0.267134773577313,0,0,0.759106319047726,0.859820431814889,0.637006443701043,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.482041885992972,0.651285851732259,0.800042981546141,0.461990752362713,0,0.398458238285015,0,0,0.636692032364838,0.53931273454604,0.812814631415977,0,0,0.719764911086741
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.355844702061042,0.622047735611591,0.712947688234235,0,0,0,0,0,0.466941724504054,0.485531270307669,0.0131570230272935,0,0,0.675052102943982
