TR:UZ033:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.907943839960169,0,0,0.763024052165748,0.81909267571822,0.336387625943822,0.426034009433604,0.823004333763168,0.572799910735087,0,0.887010234920817,0.971720162342344,0,0.924778558468874,0.567027613379598,0.49890845071801
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.5,0,0,0.36611813835769,0.620519953540373,0.329215973017753,0.411943506689749,0,0.473713305691603,0,0.464610212156134,0.384143597283848,0,0.594063586886392,0,0.48139050486309
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.107797790405499,0,0,0.270468832491285,0.283846218765324,0.121074327302348,0.5,0,0,0,0.0767615843464437,0,0,0.662216436593706,0,0.883776320828073
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.0456036029846947,0,0,0,0.122083437515026,0.0648340935630582,0.069787709148814,0.390994138052272,0,0,0,0,0,0.5,0,0.734201970763349
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0.449545185231086,0.415782569780814,0.170896710184351,0.502273018613942,0,0.694245580231461,0,0.496187963871618,0.519000844987158,0,0.738468850030142,0.5,0.404093468708705
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.601437753263002,0,0,0.5,0.666507148013581,0.294463533255883,0.489969203233317,0.994905184388984,0.151772548738378,0,0.606521321938541,0.479140167701911,0,0.707866879583366,0.935575097628731,0.832515703775683
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0.197254657565531,0.5,0.221843521914284,0.233785424933512,0.980220418340601,0,0,0.434143267881426,0.311640116966461,0,0.108163059643032,0.71569636681529,0.641153778876912
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.884630757843295,0.584392231111652,0.840650438152112,0.831068371841839,0,NA,NA,0,0.723760507656147,0.79199273437334,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.666422399055858,0,0,0.193715556127095,0.425944522983032,0.608216928604743,0.726173142718188,0,0.547985066884726,0,0.0332866119895923,0,0,0,0.237016253306377,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.647515876038515,0,0,0,0,0.0393695727565357,0.292715990852605,0,0.328943779878665,0,0,0,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0.631307714146084,0.678838603042732,0.570162179529028,0.500759397569086,0.962418434480121,0.655545977394296,0,0.728581936002997,0.803281612231636,0,0,0.783639900125515,0.765305213639257
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.463501021879269,0,0,0.90422317235884,0.950569209774242,0.610123049202443,0.292715990852605,0,0.63228211260465,0,0.405028554700762,0.794976972527251,0,0,0.343095959754713,0.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.939706699821089,0,0,0.873577665965445,0.872837316695755,0.965510647739758,0.933862417803944,0.626690492147673,0.664264082624344,0,0.95974578776906,0.983352958338205,0,0.309902040718589,0.697566469640584,0.457461099099512
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0.936889057845725,0,0.967437858990975,0.829144927008421,0.894731673689346,0.676752909225669,0,0.944339873128462,0.96632470363826,0,0,0,0.867362716255693
