TR:CH027:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.781004586450444,0,0,0.322218841200197,0.973736827175042,0,0.836217058436492,0.863705587050212,0.808307489287814,0,0,0.945961491117224,0.970644002891175,0,0.924119179533634,0,0
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.670699132357841,0,0,0.188740462699935,0.957999485771456,0,0.902336587371736,0.904422111310435,0,0,0,0.947208531574779,0.970329351354034,0,0.848932749547908,0,0
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.691146035957638,0,0,0.47546300132197,0,0,0,0.130132289993428,0.696447355899467,0,0,0,0,0,0.597160633118264,0,0
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.764365054979295,0,0,0.452198900256291,0,0,0.169842997888431,0.132621782994245,0.625554708873897,0,0,0,0,0,0,0,0
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.984799895473236,0,0,0.183625406434423,0,0,0.930805719956852,0.894005960559858,0,0,0,0.479908508963209,0.638167985983615,0,0.859794592210882,0,0
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.708464228527094,0,0,0.615119670232397,0,0,0.344037328820877,0.225026243102063,0.995728579435531,0,0,0.0393966307216347,0,0,0,0,0
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.523474072351418,0,0,0.561196843642974,0.108163221719216,0.97852714709981,0,0,0,0.223285172222717,0,0.222183933672427,0,0
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.924262882149354,0,0,0.621859191024304,0,0,0.672912391776898,0.23659096283944,0.625554708873897,0,0,0,0,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.221478252355603,0.5,0,0.410270511404179,0.815542843210838,0,0,0,0.610465599997177,0.5,0,0.821645286286791,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.579534245686134,0,0,0.5,0,0,0.173490987841577,0.38407768494118,0.506195099832837,0,0,0,0.0975998295650032,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.786126746947816,0.634444659356265,0,0.0847039813303669,0.301646040008442,0.982084401462674,0,0,0.542170696971793,0.57585309768037,0,0.0957433852583929,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0.974134832012795,0,0.199326812529324,0.5,0.403676804919003,0,0,0.5,0.461672551914702,0,0.852962946518553,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5,0,0,1,0.911224755746432,0,0.945679180570429,0.950699514791845,0.696447355899467,0,0,0.948290763868942,0.972173052883684,0,0.67908436168556,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.975215988162503,0,0,0.0439807661531979,0.979644564428576,0,0.988408480269333,0.899778119969465,0.874192038854691,0,0,0.871004856293605,0.929657868570053,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.494276573867892,0.847227829268566,0,0.903858536676528,0.925410347804812,0.368994862125737,0,0,0.906846707759813,0.87713553458006,0,0.828909948854597,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.449784122984437,0,0,0.621859191024304,0.885693111842824,0,0.798699295927721,0.855800971443482,0,0,0,0.847158925278829,0.822773017785522,0,0.461641149040338,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.408828983055016,0.661374702304861,0,0.5,0.827868181391163,0.290783334260433,0,0,0.688432145061394,0.607547582077167,0,0.590022903998251,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.183004845991805,0.789663037592018,0,0.640692529025837,0.958241777837133,0.5,0,0,0.761435449011828,0.637647109856534,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.451751180706125,0,0,1,0,0,0,0.131375987067677,0.282241587464587,0,0,0.0565910514267305,0.0132589267791288,0,0.804347704828197,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.561023143855678,0,0,0.505781765504849,0.411716943456445,0,0,0.132621782994245,0,0,0,0,0.106451715578882,0,0.5,0,0
