,TR:IB067:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB067_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,1069.75,4325.25,21985.5,4248.25,3135.75,5198,968.5,669,786,2316.25,3558.75,592.75,21455.3,1262.75,667.5,2837,108.5,16691.5
IB067_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1087,1069.75,4325.25,21985.5,4248.25,3135.75,5198,968.5,669,786,2316.25,3558.75,592.75,21455.3,1262.75,667.5,2837,108.5,16691.5
IB067_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1660,1993,10786,9770,2940.5,1796,6948,765,1410,1127.5,1161,7010,1608,25619.5,2029,1147,4611,64,17060.5
IB067_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1416,1233,2147,10312,2122,1888.5,5144,709,428,NaN,920.5,2526,452.5,NaN,799.5,NaN,2206,90,16400
IB067_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1451.5,2507,1843.5,12517,2403,1677.5,7916,671,1789,2551,689,2101,505,17821.5,3814,1229,4500.5,128,16149
IB067_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,768,723,1484,11767,2150.5,1341,3833.5,711,401,462.5,603,2109.5,471,14356,507.5,513,1474,139,16875.5
IB067_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1504,617,1617,10735,2109,1438,3242.5,712,343,370.5,537,2117,744,17914,484,518,1777,93,16506.5
IB067_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1991.5,623,2739,11812,2441,2061.5,3381,710,3524,314.5,3816,3038,678.5,20336.5,502,1745,1486,51.5,17072
IB067_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2905,760,2058,9576,1817,1389,4388.5,621,377,272.5,480.5,2837,469,21697.5,441,400,2155,136,17141
IB067_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2170.5,1167.5,2622.5,14700,2186.5,1691.5,6540,794,623,706,820.5,3031.5,460.5,19217.5,1349,507,2477,103,16393
