,TR:IB053:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB053_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3049,708.75,6158.5,32300.5,684.75,2439.25,17098.3,903,408,439.5,1179.5,4193.25,906,24834.3,560.75,403.75,1964.5,122.5,15005.5
IB053_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3049,708.75,6158.5,32300.5,684.75,2439.25,17098.3,903,408,439.5,1179.5,4193.25,906,24834.3,560.75,403.75,1964.5,122.5,15005.5
IB053_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5505,956.5,8954,37078,877,3138,23657,1185,687.5,706,1621.5,6499,1863,26207.5,919,585,3067,96,15583
IB053_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1834.5,439.5,2895.5,34816.5,435,1428,10231,1333,323,712,619,2445,593,7662,384,516,602,134,14725.5
IB053_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2397,592.5,7737,31689,814,2706.5,12130,781,433.5,475,852,4002,701,26404,623,443.5,2963,93.5,15458
IB053_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18395,569,6676,35982,520,2916,30246.5,1519,318,549,965,3928,804,25457,653,475,2140,146,15218
IB053_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1448,553.5,7122,36420,451,2604,19110,1041,369,573,1067,4057,826.5,22826,551.5,360,1760,140.5,14443.5
IB053_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2235,605,8872,29473,1074,2919,10112,658,1247,533.5,1734,4627,1031.5,28411,696,553,2393.5,81,15277
IB053_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3890,622,7104,36120,465,2663,11887.5,663,496,397,842,3692,715,27834,682,538.5,2014,110.5,15098.5
IB053_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10710,618,12293,24465,496.5,1848,24742,669,939,384,603,2456,487.5,26865,683,537.5,2496,107,15144
IB053_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3741.5,943,9865,38243.5,881,2992,14759,834,625,564,539,6012,1204,25953.5,868.5,508.5,2855,128.5,15590.5
IB053_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5566,628.5,4018.5,30189,592,1857,14684,1012.5,359.5,632,429.5,4455,824,26796,637,423.5,2857,79,15530
IB053_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4374.5,589,4866,28688,585,1675.5,16135.5,831,303,520,636.5,4511,1030.5,26750,607,541,2194,95,15446.5
IB053_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2077,511,3615,35993.5,492,3508,19872,861,332.5,511,519,3780,820,26427,631,474,2258,107.5,15089
IB053_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2254,628,4460,26138.5,1312,3350,14770,830,331.5,309,511,5610,1410,31481,531,511.5,2165,97,15315.5
IB053_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4608,568,968,14299,1581,1068,29161.5,717,376,310,811,2242,664,19664,351,512,3718,102,15147
IB053_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1582,1418.5,8005,33766,1291,3143,18279,1737.5,998,1020.5,1624,4949,1145,27488,2034,705.5,3068.5,109,15161.5
IB053_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2309.5,1033.5,4377,37297,1175,3220,23519,1230,748,747.5,707,5775.5,1215,28758,1237,488,2735,93,15461
IB053_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4205,682,5758.5,33708.5,846,2070,13521,721,438,519.5,631,4960,1118,30235,704,555,2596,111,15135
IB053_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4680,681.5,4786,29450,971,1910,20968.5,776,460,286.5,503,4979,1080,28135,701,467,2525,108.5,15321
IB053_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5067,640.5,4650.5,27119,1017,1796,10021,729.5,316,332,440,4048,994,29219,475,464.5,2375,79,14812
IB053_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4209,633,4129,26750,1129.5,1698.5,16161.5,757,309.5,336.5,462,4939,662,27396,489,513,2850,114,15329.5
