,TR:KI032:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI032_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934.5,542.25,4366,31433,2684,3357,7057.75,1697.5,384.25,414.25,762,3175.5,768,27067,433.5,563.25,2148.5,118,16495
KI032_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1934.5,542.25,4366,31433,2684,3357,7057.75,1697.5,384.25,414.25,762,3175.5,768,27067,433.5,563.25,2148.5,118,16495
KI032_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2396,790,4550,28064.5,3690,2218,5293,1111,504,960,403,4540,1435,21870,634,634.5,1846,104.5,16156
KI032_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2636,631.5,5116,28941.5,2977,3838,4980,918.5,424,352,752,2373.5,592,18629,424,803.5,2327,106,16841
KI032_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2317,633,3971,29922,2387,2866,4776,831.5,340,559.5,837,1964,436.5,22343.5,390,659,2582,152,16841
KI032_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8777,585,4954,30683,2261,3781,5312.5,855,360,324.5,531,2253.5,537,28261,363,603,1830,153,16564
KI032_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2096,574,5092.5,25815,2405,2891,4565,839,420,368,572,2232,538,23324,449.5,481,2075,136.5,15001
KI032_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2057,709.5,5548,27107,2446.5,3217,5033,819,2820,628,1496,2310.5,552.5,23681.5,459,1223,1878,121.5,15736.5
KI032_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2084,656,4892,28814,2205,2912.5,4987,891,1171.5,260,780,2172,608.5,25100,476,693,1888,108,16680
KI032_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14972,608.5,5571,28053,1699,2870.5,12788.5,904.5,359,378,817.5,2235,534,32206,353,643,2005,147,16085
KI032_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2481.5,714,6378,46371,3795,4592,8621,3617.5,485.5,645,776,5358,1318,21882,567,791,2586,140.5,16253
KI032_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2649.5,654,5978,39404,2303,3027,5352,2510.5,326.5,400,827,1989,436.5,29830,414,512.5,2839,82.5,16587
KI032_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2321,667,13422,33682,3263.5,4425,4769,1009.5,538.5,517.5,3142,4387,1006.5,29783,321,846,2298,138.5,16208.5
KI032_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2327.5,697,5979,39450,5555,6324,4508,946.5,308,485,990,7086.5,1992,31836.5,543,667.5,3257,110,17049
KI032_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5543,962,5464,42033.5,6029,5601,21201,4920,430,671,1222,17418,9208.5,32852,565,694.5,1623.5,130,16657
KI032_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3486.5,473,1182,15365,5628,1741,48147,4157.5,466,431,645,16449,9145,13709,239.5,216,2909,87,16310
KI032_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2893,1080,5339,25654,4682.5,5798,21271,5356,482,460.5,1108.5,16641,8614,35412.5,508,556,1993.5,105,16772
KI032_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2669,956,5645,24823,6179,6690,18064,4417,561,848,1209,15371,8715,30683,938,701,2479.5,139.5,16518
KI032_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2206,623,3872.5,27395.5,4851,5761,13310,3736,412.5,503,1180,8183,2587,32448,521,710,2252.5,86.5,16195
KI032_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3045,967,5624.5,45321,4669,5383,16035,10566,335.5,616,1079.5,11736.5,4620.5,37443,525,785.5,2338.5,157,16887
KI032_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1584,NaN,3948,29230,2062.5,2389,4320,961,451.5,699.5,NaN,1754,449,21686,316,NaN,1506,78.5,16195
KI032_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1469.5,335,3262,26392,4366.5,1787,15480,3056,282,311,360,7274,2173,11411,734,658,1233.5,128,16085
