,TR:IB012:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB012_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739.75,515.25,3376.25,33119.8,947.75,2480.5,7528,883.25,372.25,388.25,595.75,4193,661.5,15616.5,519.5,516.75,1580,122,15538.3
IB012_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,739.75,515.25,3376.25,33119.8,947.75,2480.5,7528,883.25,372.25,388.25,595.75,4193,661.5,15616.5,519.5,516.75,1580,122,15538.3
IB012_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1626,836.5,4529,38405,1016,2804,17772,1504.5,688.5,1199,809.5,9508,3283.5,16952.5,1348,667,1985,156,15206
IB012_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,905,542.5,3782,36859,822,2781,10662.5,607,451,441,617,4787,875,17356,445,407,1814,70,15961
IB012_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1451,451,4440.5,36282,1789.5,2832.5,10635.5,684.5,418,579,762.5,3537,502,17275.5,551.5,483,2826,146,15762
IB012_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1042,572,4109,35774,759,2417,6264,606,467.5,311,654,3304,532,17818,450.5,482,1768,92,15728.5
IB012_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,995,448,2641,37159,577.5,2975.5,10872,579,342,470,524.5,3624,818.5,14067,459.5,480,1233,97,14871
IB012_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1016,536,4642,29981,1611.5,2829.5,5862,556,4376,424,1885,4884,771,17027,466,785,1838,109,15207
IB012_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1286,552,4770,30558,1859.5,2958,6330,597,1117,310,830,5236,771,17967.5,393,413,1849,132,15302
IB012_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1155,806,2933.5,37436,516,1578,18175.5,1237,633,682.5,681,2460,470,13091,1124.5,749,1492,89,15692.5
IB012_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,924,786,3155.5,40505.5,770.5,2905,18972,2104.5,620,737,837,6352.5,1141,17672.5,1185,603.5,1666,149,15448.5
