,TR:IB005:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB005_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,501,5844,39663,1054,2966.25,9204.75,802.5,342.75,414,553.25,4204.25,658.25,22076,433,480.75,1720.5,117.25,15604.3
IB005_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,955,501,5844,39663,1054,2966.25,9204.75,802.5,342.75,414,553.25,4204.25,658.25,22076,433,480.75,1720.5,117.25,15604.3
IB005_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1630,766,10036.5,43875,3522,6540,18141,1054.5,524,553,693,19998.5,11432.5,35243,522,583.5,2008.5,147.5,15337.5
IB005_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1040,532,4935,43183,588.5,3982.5,10668,897,507,388,702,5996,1066,28584.5,533,542.5,1923,113,15333
IB005_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1023.5,455,4523,44002,748,3156,12823.5,626,423,478,613,2631.5,471,19803,479.5,524.5,1769,127,15855.5
IB005_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1324,483.5,5045,35808.5,825,2720.5,9451,644,419,348,506,3360,551,24395.5,529.5,471,1583,60.5,15472
IB005_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,792,475,4595.5,34758,959,3200,6967,719,314,368,496,3345,501,24349,406,398,1377,99.5,15304.5
IB005_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1376.5,536,8288.5,46564,504.5,2741,15881,643,3631,494,2113,4039,678.5,19733,502.5,1766.5,1850.5,96,15338.5
IB005_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1146,593,6764,46552,505,2643,12396,665,893,402,669,3369,542,24811,414,490,1340,147,15533
IB005_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1327,620,4713,32023.5,444,1935,24303,530,460,546.5,602,1797,402,17124,581,541.5,947,93,15276
