,TR:IB041:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB041_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8831.5,419,11174.5,23940.8,3207.5,2447,6977.5,495.25,288.75,413.5,877.5,9374.5,2193.5,23629.5,427.75,484.5,1356,114,17221.5
IB041_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8831.5,419,11174.5,23940.8,3207.5,2447,6977.5,495.25,288.75,413.5,877.5,9374.5,2193.5,23629.5,427.75,484.5,1356,114,17221.5
IB041_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6321,517,8726,20163,3541,2732,9839.5,570,334,558,763.5,11493,4036.5,19874.5,462,555,1424.5,99,16852.5
IB041_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1256,390,8193,19586,2844,1964,4602,529,306,498,677,8038,2505,19748,436.5,422.5,1171,103,17279
IB041_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1406,362,15257,18433,2541.5,2383,4113,545,217.5,440.5,1392.5,7124,1700.5,21617,353,622.5,1499,129,17395
IB041_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12025,376,13849,18710,2337.5,1790.5,7438,341,266,272,712,6642,1363,15493,305,386.5,968,103,17118
IB041_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2856,368,10097,22401,2766,2016.5,3603.5,453,321,515,1061,10520,2893,20959.5,434.5,551,1197.5,90.5,17326
IB041_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1340,484.5,16980,21501,2584,1877,3900,388,1318,496,2104,10533,2833,20002,388,695,1174,75,17141
IB041_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2012,481,9243.5,18917,2810,2056,10446,458,368,364,755,8620,2964,21893.5,326.5,530,1254.5,124.5,17056
IB041_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10444.5,392,8644,19287,1262,1320,9859,452,282.5,450,674,3142,577,20140,464,564.5,1276,124,16795
IB041_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4886,516,10767.5,20474.5,3304,2980.5,11345.5,809.5,307,552,741,12128,4418,24096.5,538,496.5,1454.5,76,16933
IB041_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3101,374,8643,20532,1947,1565,4518,440,331,496.5,1184.5,6886,1281,17049,492,397.5,1112,130,17267.5
IB041_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2148,382.5,15519.5,18548,2704,2300,4872.5,446,349,451,1385.5,8079,3073.5,21801,366.5,582.5,1121,101.5,16980
