,TR:IB020:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB020_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399,488.25,4985.5,29465.8,2487.5,2836,4323,769.75,324.75,404,705.5,4613,973,28082,499,456.25,2062.25,105.25,16795
IB020_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2399,488.25,4985.5,29465.8,2487.5,2836,4323,769.75,324.75,404,705.5,4613,973,28082,499,456.25,2062.25,105.25,16795
IB020_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5057.5,586,7111.5,33059,4202.5,3757,7295.5,957,393,529,811,14392.5,5310,31721,616,534,2259,155,16887
IB020_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3584,463.5,5593,31790,2999,2520,2644,638,370,378,760.5,6618,1478.5,24904,546,461.5,2252,125.5,17141
IB020_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1408,519,4031.5,23808,1919,3051.5,2923,1085.5,368,506,633.5,2384,470.5,29056.5,527,499,2878.5,84.5,16980
IB020_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5364,558,4437.5,27868.5,1425.5,2051.5,3273,646,345,397,933,3017,531,23277.5,537,529.5,1994,115.5,16841
IB020_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1480,509,4604,27153,2084,2549.5,2285,988,303,461,558.5,2946.5,617,24893,496.5,649,1836,147.5,16933
IB020_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4385,422,6282,26277,2207,2272.5,2642,573,1492,436.5,2843,3635,645,23024,569,1122,1848,125,16887
IB020_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4446,521,5614,31975,2012.5,2115.5,3120,522,812,555,771.5,3050.5,521,22181.5,463,568,1838.5,85,16657
IB020_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5028,418,6465,31606,1423,1900,3789,583,380,438,596.5,2009,476,23831,380,511,1743,124,16910
IB020_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4023.5,755,4679,33152,3488.5,3263,6478.5,1150,399,485,951,9040,2434.5,25561.5,574.5,522,1805,125,16602
IB020_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4053.5,457,5150.5,30845,1657,2215,2996,734.5,283,512,822,2943,522,26057.5,533,511,3043.5,130,16592.5
IB020_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2822,457,15904.5,32598,2033,2422,2182,581,491,444,4889,6198.5,705,24639,463,523,1888.5,83,17003
IB020_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2264,610,5398.5,28215,4827,5066,7976,1190,303,484,655.5,7519,2591,34236,611,524,2382,127,16887
IB020_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5834,714.5,5843,32344,4554,4194,12647.5,1694.5,338,451,573,8338.5,2713,34697,526,497.5,2702,111,17244.5
IB020_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4406,614,1418,17187,3803,1447,33855.5,1387,347,455,789,1751,5239,25308,471,522,2960,78,17095
IB020_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4372.5,671,5699,34328,4440.5,4191,12606,1674,349,483,916,11064,5137,37558,592,563,2019.5,118,17072.5
IB020_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3686,620.5,5607,28884,3927,3769,12477,1411,407.5,506,711,11776,5661,35482,578,616.5,2530,117,16518
IB020_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2898.5,441,5270,30683,3907,3963,8208,1246,344,444,837,9617,2783,34236,566,557,2466,91,17003
IB020_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8414,719,6742,35874,4096,3791,10247.5,2029,351.5,489,1011,11399,3495,35505,579,526.5,2119,127,16546
IB020_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1429,450,4617.5,27799,1735,2114,2519.5,658,306.5,486,563,2818,653,30891,408,559.5,1797,125.5,16680
IB020_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5958,772.5,8028.5,28953,2087,3304,14845,1350,351,473,652.5,10416,4050,37904,471.5,551,2599,117,16818
