TR:KI002:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.630337996287661,0.711133276886935,0,0,0.855393184903646,0,0.543338688310966,0,0.804584513727954,0.643214068293116,0.48539630184778,0.933643529312953,0.822255893122045,0.832978737912445,0.941818586963737,0.83435705712296,0.314340525011699
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.39488585291172,0.125629424919248,0,0,0.386259371443935,0,0.368954045273578,0.5,0.320945555508808,0,0,0.450217042773403,0.176174446454716,0,0.134995794419507,0,0.318205053251765
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.476170251352351,0.714245780613735,0,0,0,0,0,0,0.419755596586751,0.215164508977102,0.621641197116901,0,NA,0,0.5,0.29193137211655,0.935476593122812
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.9354117000379,0.411623111754171,0,0,0,0,0.48743084989863,0.543081354443433,0,0.5,0.539572788672242,0,NA,0.816143784977072,0.487560797659262,0.828018522346343,0.597407986800811
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.571869893849197,0,0,0,0.323788934368697,0,0.0352529833559947,0.367240941062491,0.245006332870543,0.614439208472359,0.605415705284049,0.389356545796348,0,0.441874412834731,0.75347666879092,0.5,0.510896129487378
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.444548098073767,0.5,0,0,0.429882297674526,0,0.31547070364128,0,0.998088357456354,0.591513226248332,0.986872439645461,0,0,0.5,0.796092294270666,0.993187340723098,0.50511810445313
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.132273916062642,0.677289231195326,0,0,0.457366707103136,0,0.326343645488312,0,0.986172362731802,0.0646249306657967,0.260052362928024,0,0,0.57508184797017,0,0.592818702287541,0.429818481116368
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.891636872163912,0,0,0,0,0,0.642718692663798,0,0.385803688584744,0.257694875626633,0,NA,NA,0,0.420445354194612,0.673453596983724,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.521412292721942,0.777792115457848,0,0,0.5,0,0.679455347011066,0.88196703745383,0.617721914374197,0.622591749663926,0,0.807130013298635,0.627223238307013,0.58463494305216,0.832851158078826,0,0.358002956366828
