TR:CH009:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.686713336378407,0.887254734275075,0.760832425489419,0.780180714648339,0.602736692092315,0.5,0.977800021594176,0.323002783784808,0.912264429546327,1,0,0,0.861797658633651,0.492923992744614
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.819674086716271,0.568111457369101,0.547099938806995,0,0.0124875495698816,0,0,0.390026280383846,0.295157467982748,NA,0,0,0.620503200435658,0.735679937829609
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.663531567071152,0.122048426332285,0.352808686524865,0,0,0,0.786293689383846,0.690718880658189,0,NA,0,0,0.456273292738887,0.79365236939446
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.780303009380915,0.235911838174181,0.530293366882686,0.21689298334943,0.0231982042460463,0.734395990365659,0.948573462384976,0.390026280383846,0.317884288065693,NA,0,0,0.644439813958703,0.559799123475963
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.49504916594341,0.16650255380759,0.5,0,0,0,0,0.370160447699411,0.275712694492995,NA,0,0,0.456273292738887,0.731125471322721
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.86114873344544,0.653545785348351,0.331148843364677,0,0.423007789435039,0.996696665849757,0.881095979498802,0.995389296991249,0.719540159733204,1,0,0,0.904539558530466,0.597485824013076
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.915546571610303,0.5,0.140160816191283,0.5,0.5,0.985459218463143,0.877680657905748,0.618329424232505,0.5,NA,0,0,0.710311700625829,0.5
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.344832919793111,0,0,0.911765780688268,0.160586779674473,0,0.909166578336424,0,0,NA,0,0,0.628724681135666,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0.483942177903327,0,0,0.772285123404492,0.824514846435191,0,0,0,NA,0,0,0,0.34923104957978
