,TR:KI011:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI011_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3263.5,748.75,12864,58404,1601,5199.5,11598.3,1093.25,412,458.75,993.25,2472,525.5,32283,560.25,575.5,3619.5,109.25,15002.5
KI011_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3263.5,748.75,12864,58404,1601,5199.5,11598.3,1093.25,412,458.75,993.25,2472,525.5,32283,560.25,575.5,3619.5,109.25,15002.5
KI011_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3263.5,748.75,12864,58404,1601,5199.5,11598.3,1093.25,412,458.75,993.25,2472,525.5,32283,560.25,575.5,3619.5,109.25,15002.5
KI011_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4913,694.5,12571.5,57769,2034,5744,14263.5,1119,456.5,592,1533.5,2673.5,627,29658,571,650,4337.5,98,15089.5
KI011_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4966,925,12789,57631,2064.5,5837.5,13710,1424,476.5,600,1066,2664,585,32473.5,582.5,639,3659,100.5,15133.5
KI011_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4899,864,10950,58485,1789,5658,11165,979,443.5,423,1126,2328,457.5,30766,611,652,4319,114.5,15176
KI011_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5887,848,12972,56349.5,1496,5062,12509,956,462,511,840,2376,512,31677.5,550,569.5,3720,119,15124.5
KI011_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20449,710,11025,55138,1893,6064.5,19202.5,1052,474.5,478,632,2898.5,547.5,33639.5,513,727,3745,95.5,15427
KI011_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3939.5,1123,12273,56384,1719.5,5237.5,11911,1032,1314,559.5,NaN,2724,548.5,28896,629,774.5,3615,119,15385
KI011_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5640,837,13347,58946,1625.5,4996,11966,1073.5,441,519.5,823,2411,559.5,30281,484,662,3351.5,107,14942
KI011_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,24396,800,17610,61404.5,1691.5,7205,28180.5,1283.5,416,484.5,970,4026.5,763,35716.5,597,735.5,3548,115.5,15157
KI011_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5016.5,962.5,14767.5,60665.5,1870,6012,19480,3245,460,482,1417,2978,567,33269.5,557.5,646,3857,111,15031
