,TR:KI030:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI030_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164.75,762.5,11126,51896,2491.5,5888,16496.5,2129.75,573,392,1786,3050.25,1134.5,46267,452.25,452,2211.5,107,16956.5
KI030_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1164.75,762.5,11126,51896,2491.5,5888,16496.5,2129.75,573,392,1786,3050.25,1134.5,46267,452.25,452,2211.5,107,16956.5
KI030_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1164.75,762.5,11126,51896,2491.5,5888,16496.5,2129.75,573,392,1786,3050.25,1134.5,46267,452.25,452,2211.5,107,16956.5
KI030_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2122,838.5,11833,50500,3477.5,6319,18617,1964.5,641,384,1880,6007,4590,49358,492,603,2386.5,88,16968
KI030_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1611,746,11072,49347,2533,5225,16691,1891,581,395,1731.5,3279.5,1153,43302,428,484,2109,147.5,16703
KI030_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1884,835,13085,50616,2324,5699,17244.5,1916.5,624,404,1804,2688,919,53153.5,445.5,542.5,3035.5,99,16818
KI030_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1787,795,10998,47789.5,2172,4937,16864,1920,584,408,1750,3230,905,42241.5,453,464.5,2109,116,16818
KI030_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1789,708.5,10416,47294,2513.5,5348,14885.5,1838,525,362,1653,3187.5,1064,43267.5,478,379,2214,106,16910
KI030_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1504,745,13141.5,43764,2303.5,5047.5,15466,1634,2912,411,3875,2908,1113.5,43487,441.5,861,2130.5,100,16772
KI030_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2314,776,12844,53315,2108,5716,17925,1733,658.5,359.5,1848,2599,1038,48181.5,481.5,478,2341,110,16956
