,TR:KI064:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI064_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4118.75,622.5,17215.8,38936,1489.25,3969,6675,675,344.75,335.75,780.5,2211.5,555.5,31394.5,429.5,449,6180.25,121.5,15369.8
KI064_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4118.75,622.5,17215.8,38936,1489.25,3969,6675,675,344.75,335.75,780.5,2211.5,555.5,31394.5,429.5,449,6180.25,121.5,15369.8
KI064_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4118.75,622.5,17215.8,38936,1489.25,3969,6675,675,344.75,335.75,780.5,2211.5,555.5,31394.5,429.5,449,6180.25,121.5,15369.8
KI064_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6875,858,17587,53084,1577,4799.5,9786,706.5,441.5,388,849,3221,929,31227,421,507,5606.5,92,15323
KI064_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5585.5,550,17390.5,42675,1433,4002,7122,771,388,401,881.5,2476,635,31020,480.5,444,6001.5,121,15491.5
KI064_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6022,565,18233,41544,1461.5,4358,7294,656,362,403,899,2158,567.5,31389,465.5,456.5,6770,103,15289.5
KI064_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5875,694,17633,39028,1357,3919,7437,697,357,337,820,2377.5,540.5,31366,443,454.5,6285,118,15172.5
KI064_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7374,760,15818.5,36547.5,1487,3850.5,5853,703.5,392.5,398,765,2544.5,530.5,29658,399,493.5,5678.5,103,15314.5
KI064_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5803,538.5,21649,53407,1568,3872,7811.5,788,2605,413,3346.5,2640.5,486.5,29380.5,427,923,5841,94,15299
KI064_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4366,457,7572.5,54272.5,898,2716.5,9070,1181,440,485,702,2168,477,17275.5,485.5,526,3385,114,15506.5
KI064_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,35093.5,704.5,20357,56408,1718,6286,30673,1658,389.5,360,871,7704,2451,33454.5,525,518.5,5883,84.5,15445
KI064_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4786.5,739,15824.5,58231,1636,4571,21003,3152,380,369,860,3825.5,808,31343,468,574.5,5815,150,15707
KI064_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6210.5,652.5,17056,38105,1345.5,3951,7651.5,623.5,337,366.5,834,2109.5,483.5,33570,417,425,6559.5,118.5,15461.5
KI064_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4934,686.5,50868,38578.5,1713,4420,7049,665.5,902,350,6417,3223.5,874,32923.5,473,523.5,6405,130,15425
KI064_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5482.5,659,17552.5,38809,2810,7851,6878.5,643,335,424,818,2970.5,630,31816,464.5,504,6079,123,15750.5
KI064_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5326,531.5,16309,46298,1714.5,4175,16952.5,2899,323,400,644,3153,609,34216.5,430.5,433,6149,101,15416
