,TR:IB041:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB041_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8831.5,419,11174.5,23940.8,3207.5,2447,6977.5,495.25,288.75,413.5,877.5,9374.5,2193.5,23629.5,427.75,484.5,1356,114,17221.5
IB041_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8831.5,419,11174.5,23940.8,3207.5,2447,6977.5,495.25,288.75,413.5,877.5,9374.5,2193.5,23629.5,427.75,484.5,1356,114,17221.5
IB041_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8831.5,419,11174.5,23940.8,3207.5,2447,6977.5,495.25,288.75,413.5,877.5,9374.5,2193.5,23629.5,427.75,484.5,1356,114,17221.5
IB041_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11159.5,456.5,8726,20163,3526,2732,9839.5,570,310,515,763.5,10988.5,4036.5,19874.5,427.5,475,1334,99,16852.5
IB041_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4538.5,422.5,12396,22516,3239,1964,5049,465,306,472,1116,9268.5,2505,19748,425,554.5,1171,103,17187
IB041_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4372.5,429,15257,23116,3091.5,2383,5132,482.5,378,401,1392.5,8380,1952.5,23762,402,622.5,1499,129,17395
IB041_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7259,376,13849,18710,2337.5,1790.5,6569,341,266,272,933.5,6642,2345,15493,305,386.5,968,103,17303
IB041_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12528,427.5,11698,24731,3224,2382,7351,475,285,515,1061,10520,2893,20959.5,434.5,487,1197.5,90.5,17326
IB041_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12168,484.5,16980,25838,3776,2092,8135,511.5,1160,496,1744.5,10533,2833,24893,439,695,1454,104,17187
IB041_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19471,481,9243.5,25100,3459,2056,10446,489,368,364,984,8620,1903,21893.5,506,530,1355,121,17056
IB041_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10444.5,392,9233,20971,1262,1564,9859,482.5,290,450,795.5,3142,577,20140,421,454,1281,109,16795
IB041_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7897.5,479.5,11151.5,23278,3304,2980.5,11345.5,809.5,307,538,835.5,12128,4418,23243,538,477,1454.5,76,17303
IB041_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13221.5,432,11781,22424,2547.5,1916,7322,508,331,496.5,1184.5,6886,1456.5,21178,453,495,1508,107,17267.5
