,TR:KI003:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI003_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.5,709,4101,25474.8,2214.5,3315.5,14256.8,1146,453,415.25,655.75,3662,835.75,29212.5,520.75,553.5,2490.75,113,16564
KI003_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,998.5,709,4101,25474.8,2214.5,3315.5,14256.8,1146,453,415.25,655.75,3662,835.75,29212.5,520.75,553.5,2490.75,113,16564
KI003_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,998.5,709,4101,25474.8,2214.5,3315.5,14256.8,1146,453,415.25,655.75,3662,835.75,29212.5,520.75,553.5,2490.75,113,16564
KI003_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1606,851,5897,32529,2735,3896,12704,1004,488,516,922,4886.5,1309,31063.5,630.5,668.5,5425,113,16633.5
KI003_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1307.5,752,4907,28410.5,2298,2991,13946,1084.5,431,488,650,2888,685,28399,526,479,2493.5,100,16757
KI003_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1414.5,785,5028,27799,2364,3119,13614,830.5,479.5,421,711.5,2519,549,28814,524,504.5,3713,124,16633
KI003_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1585.5,757,5248,27869,2137,3035,15245,857,442,418,615.5,3204.5,796,30406,497,638.5,2479,94,16703
KI003_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1509,731.5,4345,25354,2445,3048,13677,912,468,398.5,645,3021,795,29160.5,507,522,2263,102,16587
KI003_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1329,792,5708,25792,2540,3061,13765,902,2974,347,2134,3255.5,921,27246,505.5,1312.5,2148,117,16695.5
KI003_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1397,753.5,4696,26646,2502.5,2985,13904,914,479,429,621,3261,789.5,27845.5,492,483.5,1797.5,122,16795
KI003_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2906,764,5654.5,27430,1768,2680,15663.5,828.5,421,503,645,3139,675.5,30683,540,594,2450,83,16587
KI003_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1506.5,833,4935,28261,3131,3860,15813.5,2104,537,461.5,723,4461,1199,33036,576.5,570.5,3077,76,16829.5
KI003_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1349.5,749,4208.5,26000,2013,2664,13514,820,411,450,623,2378.5,630,28238,493,569,2494,106,16551
KI003_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1320.5,767,19886,26092,2749.5,3541,14788.5,879,1192,482.5,3937.5,3930,1266,28791,588,669,2691,103,16450
KI003_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1174,639,3963,24408,4336.5,4884.5,13606.5,871.5,449,339,677,3477,1004,24304.5,428,469,1731.5,119,16541
KI003_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1124,745,4266,31375,5454.5,5200.5,14573,2859.5,496,514.5,860,5235.5,1159,23324,583,557,2547,120,16610
KI003_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1448.5,659.5,1016,15178,4781,2307.5,17372,750,613,498.5,637.5,1537,511,25423,439,426.5,3302.5,109.5,16424
KI003_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1334,724,4981,28861,4243.5,5618.5,14528,1316,464,466,673.5,3567,891.5,29783,453.5,479,2726.5,97,16495
KI003_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1150,747.5,4395,27084,5235,5988,13355,1070,479,529,724,5457,2110,29714,624,477,2938.5,96.5,16795
KI003_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1094,680.5,4612,27084,3555,4459,14420.5,945,431,425,739.5,3868,1330,29945,540.5,544.5,2655,103,16604
KI003_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1055,672.5,4295,29022,5634,5527,18571,4714,401,511.5,678.5,7527,2428.5,32667,495,524,2395.5,136.5,16956
KI003_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1116,760,3913,25457.5,2096.5,2930,13999.5,968,433,443,706.5,2804,766,28364.5,527,488,2166.5,80,16841
KI003_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1204,724.5,4327,27546,2997,3926,13971,904.5,514,424.5,707,3322,1129.5,28653,473,552,2829,126,16657
KI003_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1330,872,5018,24500,3611,4799,15155,1452,554.5,647,769,8334,4914.5,36162.5,768,594.5,3306,110.5,16749
KI003_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,979.5,655.5,3920,22447,2374,3415.5,14273,1248.5,420.5,391.5,645,4234.5,1132,29483.5,490,501,2177,98,16680
KI003_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,936,693,4321,26507,2060,2974,14696.5,1322,408,398,728,3225,690,29183.5,422,594.5,3587,126.5,16562.5
KI003_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3398,751,4350,24062,2511,3289.5,14369,1334,382,381,681,3570,840.5,32944,499,570,2215.5,113.5,16518
KI003_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,987,784,4598,22158.5,2467,3485,14824,1332,403,439.5,716.5,4208.5,1153,31560,488,515.5,2383,125,16772
KI003_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,849,712,7465.5,22309,3097,4100,14552.5,1418,3519.5,554.5,2743,4776.5,1660,31490.5,505,2283,2382.5,114,16449
KI003_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,927,740,4944,23808,2541.5,3421,14897,1293,1161,436,704,3767.5,945.5,32252,454,532,2057,75,16795
KI003_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3306,734,5231,24500,1619,2522,16772,1141,452,481,608,2243,457,33797.5,561,571.5,2378,131,16633
KI003_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,974,875,4397,23208,3461,4397.5,16005,1842,561,608.5,701,6581,2416.5,32851.5,665.5,580.5,3247.5,140.5,16461
KI003_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,963.5,676,3514,22966.5,2357,3479,15357,1527,399,440,719.5,5178,1690,29495,451,455.5,2199,78,16887
KI003_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,983,817,14465,23901,2710,3632.5,15160,1366.5,1243,496.5,2935,4624.5,1589,30164,574.5,761.5,2165,100,16525.5
KI003_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,977,762.5,4348.5,21801,3717,4911,15277,1482,435,445.5,802,5290.5,2260,30199,480,470.5,1958.5,123,16864
KI003_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1724,852,4311.5,23047,2979,3911,17798.5,1857.5,432,390.5,827,9267,5833.5,30268,489.5,494.5,1745,92,16680
KI003_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1548,779.5,1489,13524,4464,2297,37777,1871,605,673,749.5,9009.5,7332,25469,507.5,618,1712.5,118,16726
KI003_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1601,913,5254,24016,3038,4377.5,19771,2200.5,515,631,795.5,11837,7133.5,34893.5,718,517.5,2387,126,16495
KI003_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1422.5,869,4533.5,23162,3700,5127.5,18410,1952,515,503,830,10933,7287.5,35113,646,551.5,2265,103.5,16564
KI003_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1338,761.5,4694,24154,3133,4968,17718,1744.5,475.5,377.5,704,10481,5739,31652,454,519,2549,103,16601
