,TR:IB064:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB064_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,632.25,6117.5,42871,1585,4956.5,10053.3,2512.5,473,436.75,458.5,5696.75,731.5,28250,846.75,447.5,5168.5,107.5,15963.8
IB064_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1344,632.25,6117.5,42871,1585,4956.5,10053.3,2512.5,473,436.75,458.5,5696.75,731.5,28250,846.75,447.5,5168.5,107.5,15963.8
IB064_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1344,632.25,6117.5,42871,1585,4956.5,10053.3,2512.5,473,436.75,458.5,5696.75,731.5,28250,846.75,447.5,5168.5,107.5,15963.8
IB064_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2248,768.5,7288,44314,2296,7787.5,18233,3107,506,500.5,531,10560,2767,34100.5,1135,588,5936,103.5,16039
IB064_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1791,658,5561.5,28596,2287,5478,5760,1606.5,408,434,491,6360.5,855,28481,734,415,4826.5,108.5,15527
IB064_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2911,594.5,3914.5,26830.5,1923,4994.5,5719,1775,449,466,483,6176,763,27465,739,403,5859,134,15606.5
IB064_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2472,764,6798,27119,1947.5,5175.5,7352.5,1475.5,459,385,441,6432,793,28458,786,460,5152.5,115,15357
IB064_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2072,706,4953,26322.5,2461,5913,5158.5,1657,462.5,440,447,6962,974.5,31250,902.5,484,4167,112,15654
IB064_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1899.5,641,8503.5,37851,2621.5,6959,7227.5,2167,1916,405,1497,8564.5,1238,30396,785,537,6804,89.5,15580
IB064_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2310.5,869.5,7495,31897,2683,6658,8201.5,1648.5,573,443,512.5,7676,1030,32197,805,513,5686,106.5,15627.5
IB064_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5403,772,5941.5,39605,861,4073,27003.5,2388.5,406,558.5,574,4496,645,26091.5,1167,631,3481,111.5,15682
IB064_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1919,648,6708,40090,2961,7398,10460,4352.5,427,351,507,9481,1498,31100.5,951,436.5,7178,110,15911
IB064_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2131,599,4491.5,35485.5,1735,4373,6932,2369,409.5,453,468,6070.5,764,29127,731,425,2559,146,15466
IB064_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1106,562,7695,40644,834,4374,14125,2637,404,658.5,1515,5188,861,21049,863,530,2527,126,15706.5
IB064_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1774.5,713,6453.5,41913,5850.5,11031,11317.5,3107,473,508,475,10698.5,2249.5,32912,996,479.5,6122,160,15805.5
IB064_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1676,657.5,6892,38844,3279,7737,8544.5,3421,422.5,445,537.5,9439,1413.5,30592.5,833,460,6750,84,15665
IB064_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4443,663,1412,22988,2461,3496,24568.5,1469,693.5,417,697,4416,848.5,25514.5,499.5,398.5,8723,101,15457
IB064_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1894,783.5,7806.5,48641.5,1247,5612.5,12538,3743,480,654,732.5,7347,1062.5,25988,1770,534,7747.5,110,15809.5
IB064_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1400,715,3911.5,42848,1243,4511.5,13647,3249.5,573,950.5,562.5,6193,855,23218,2101.5,574,3666.5,125.5,15819
IB064_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1297,561,4792,42236,1939,5325,7761.5,2527,485,466,516,6560,898,29023,1010,510,4943,74.5,16113
IB064_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1357,684,6008,46922,2223,6688,29023,12693,464,514,475,13214,2166,31481,1036,568.5,7371.5,108.5,16115
IB064_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1097,606,3527.5,40321,986,4344.5,14847,2910,410,829,507,5731,917.5,25134,1029,452.5,2657.5,123,15700
IB064_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2097.5,689,6084,41405.5,2464,8558,9239.5,2652,469,463,504,7908.5,1058,32335,867.5,496.5,7897,98.5,15997
IB064_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IB064_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1120,661,7214,43090,2580.5,7246,12089.5,3739,420,409,506.5,9997,1607,31897,974,503,6749.5,109,16174
IB064_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,958,588,5352,40713,1189,4676,9261,2711.5,408,466.5,447,5438,692,26173,801,477.5,8086,102,16113
IB064_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1205,535,5833,40875,1249,3454,8751,2285,406,432,405,4197.5,542,23680,739.5,504.5,5848,98,15982
IB064_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,886,596,4861,42617.5,1306.5,6755,18579,4991,405,904,487,7823,1493,28342,1333,461,3475,140,15871
IB064_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1036,625,8669.5,36605,2401,6675,7566,2362,3102.5,379.5,1993,7761,1119,30743,865.5,640.5,6075.5,96,15592
