,TR:CH058:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH058_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8398.75,640.5,15318,60279.3,1589.75,4740.25,14166.3,1115.5,358,439.25,639,3097.5,588,29969.3,672.75,488.5,8129,121,16182.3
CH058_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8398.75,640.5,15318,60279.3,1589.75,4740.25,14166.3,1115.5,358,439.25,639,3097.5,588,29969.3,672.75,488.5,8129,121,16182.3
CH058_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8398.75,640.5,15318,60279.3,1589.75,4740.25,14166.3,1115.5,358,439.25,639,3097.5,588,29969.3,672.75,488.5,8129,121,16182.3
CH058_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14466,756,14790,58992,1724.5,5994,17010.5,1165,401,453,730,4343.5,1126,36374,769,569,9752,111,16612.5
CH058_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12676,627.5,13820,54653,2127,5096.5,11336.5,1104,422.5,552.5,660,3973,748,31296,681,644.5,8307,94,16204
CH058_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16825,609,12736,57261,1972,4980.5,11849,1152,344.5,451,652.5,2969,489.5,25630.5,672.5,407,8492,90.5,16404
CH058_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14423,681,14465,60400,1618,5068,16873,1078.5,328.5,397,729,3452,585,30835,760.5,426,8535,103,16511
CH058_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37078,658,11040,51792,1756,5083,26784.5,1030.5,369.5,425,640.5,3981,760,28711.5,725,615,6925,103,16135.5
CH058_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14541,646,16043.5,59223,1918.5,5346,15140,1034,1636,406.5,2609.5,3882,656.5,30581,754,602,9888,97,16362
CH058_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16217,656.5,12794,58969,1101,4788,20864,1171,430,517,703,2954.5,558,25157,742.5,452,7153,137,16472
CH058_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14416,758,15372.5,61600.5,1153,4849.5,27534,1885,389,471.5,647,2991.5,537.5,28665,746,631,9169,112,16318
CH058_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9944.5,659.5,13924,62731,1276,4767,20541,3166,393,475,636,3413.5,639,32820,681,639,9252,117,16327
CH058_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12808,611,15358,49091,1675,4823,9114,926,337,415,642,2896,538,32820,602,420,9679,105.5,16232
CH058_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9004,679,36536,63181.5,1645,5736.5,12774,926,628.5,373.5,6004,3809,709.5,28942,706,527.5,11394,98,16467
CH058_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12636,702,28619,42363.5,2253.5,7701,8078.5,1050.5,340,427.5,1005,4861,1535,32323.5,624.5,496,13403,109,16263.5
CH058_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11421.5,614.5,14199,61901,1878,6020,15533,2597,358,491,658,4211,852,31331.5,795,507,8758,114,16479
CH058_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22088,456,3438.5,42029,1239,1951,29842,890,448,366,594,2035.5,356.5,14492.5,385,322,6508,99,15600
CH058_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10817.5,665,13619,61324,1182,4724,15182,1305,390,491.5,601,2310.5,522,26611,657,493,7466.5,95,16232
CH058_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10101,743,15215,63262,1576.5,5003.5,13707,1143,394,483,739,3712,650,31573,776,581,9893,152,16276
CH058_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10374,599,14569,61254,1753,4630.5,10869.5,891.5,370.5,367,615,2927.5,545,29219,675.5,595.5,8330,111,16134
CH058_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9996.5,689.5,14822,63701,1957,5343.5,17656,8948,384,451.5,683,4487,728.5,34643,636,536,8791.5,123,16075
CH058_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12172.5,684,14220,62316,1604,4938,13096,975,334,416,631,2980,535,30281,665,402,8705,96,16103
CH058_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12546.5,639,13837.5,59073.5,1031,4827,16941,1535,400,541,724,3721,614.5,29484.5,814.5,572.5,8547.5,92,16231
CH058_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7674,689,13984.5,59269,1470,5471,16172,1392.5,439,557,692,5137,2153,30915.5,847,515,8598,96,16065
CH058_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7003,649,17056,48676,2013.5,5885,10459.5,2144,363,441,677.5,5483,790.5,37043.5,775,524,10720,122,15817.5
CH058_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6006,598.5,13517,52287.5,1570,4783,7312,1572,351,379,601,3097,476.5,30558,603,472.5,9527,112,16059.5
CH058_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6207.5,614.5,14102,53718.5,1541,4296,6695,860,330,445,666,2388,474,30927,631,420,7658,85.5,15965.5
CH058_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9032,688,16259,60677,1583,5010.5,12736,2022,360,448.5,595,4145,677,33950.5,619,482,8978,102.5,16142
CH058_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7927.5,688,21372,62893,1396,5420,14936,1475,4859,422,6728.5,4507,722,33916,812,797,9820,118,16240
CH058_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7836,649.5,12023,58185,909,4266,14838,1351.5,1183,518,763,2327,493.5,24557.5,779,395,6456,110,16051.5
CH058_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,32450,709,12995,59177,802,3791.5,35035.5,1903,400.5,561.5,651,2646.5,509,26496,730,578,6370,112,15947
CH058_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6885,824,12861,55253.5,1100.5,4588,23311,2682.5,458,553,618,5832.5,917,30996.5,1012.5,566,7278,148.5,15983
CH058_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7574,582,11643,60377,1293,3253,11016.5,991,361.5,391,551,1953,403,23149,574,433.5,4204,125,16232
