,TR:IB039:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB039_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628.25,747,4269,33399.5,2021,2275,5769.5,804,416.75,448.5,910.5,3093.5,651.5,22637.8,794.25,503,1194.5,101.75,16645
IB039_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1628.25,747,4269,33399.5,2021,2275,5769.5,804,416.75,448.5,910.5,3093.5,651.5,22637.8,794.25,503,1194.5,101.75,16645
IB039_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1628.25,747,4269,33399.5,2021,2275,5769.5,804,416.75,448.5,910.5,3093.5,651.5,22637.8,794.25,503,1194.5,101.75,16645
IB039_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2651,654.5,4093,33959,2737,2820,5776.5,558,411,329.5,678,4312.5,1254,23116,605.5,593.5,1336,60,16515
IB039_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1988,557,4358,34328,2097.5,2415.5,4498,603.5,308,376.5,589,3146.5,574,21455,502,251,1092,115,16956
IB039_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1927,713,3256,28238,1987,1925,4653,635,404,566,491,2366,393,18617,507,597.5,1175,87,16287
IB039_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2414,554.5,3562.5,31917.5,1732,2046,4726,618,296,292,693.5,2978,566.5,21663,341,359,1174,102,16772
IB039_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3325,509,4169,36566,2299,2162.5,4583,505,310.5,432.5,828,3504.5,575,19898,542.5,477,1399,84.5,16610
IB039_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2725,557,7078,35920,2166,2449,5255,554.5,2189,431.5,1896.5,3951.5,720,21386,468,740,1337,149,16610
IB039_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2783.5,484,5104,37489,2363,2306.5,5135.5,552.5,341,335,507,3344,551,21582,388,358.5,1135,123,16660
IB039_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2906,602,4920.5,35274,1338,1576,7628,453,336,326,493,1601,404,15521.5,393,257,842,114,16910
IB039_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2085,597,3841.5,34155.5,2366.5,2654,7014.5,1091.5,305,302.5,572,3877,794,23047,449,382,1058,123,16380
IB039_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2187.5,546.5,3792,33359,1587,1705,4253.5,537,360,388,458.5,1966,460,16933.5,455,372,960,110.5,16795
IB039_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004,931,15338.5,30279.5,2520,2501,4225,951,716,770,2230,4073.5,837,20463,1046.5,669.5,1335,98.5,16726
IB039_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2274,774,4472,35712,4577,3919,5927,866,489,583,902.5,4440,895.5,18963.5,1006,450,1455,103.5,16316.5
IB039_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2333,538,4619,44998.5,3252,2712,8291.5,1808,416.5,426,794.5,4537,721,21120.5,626.5,516,1099,125.5,16864
IB039_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6651.5,517,1240,23924,3046.5,1343,15896,631,430,419,653,2114.5,589.5,21870,488,292,1655,109,16675
IB039_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1824,820.5,3754,32517.5,2428,2523,5741,901,469,685,692,2930,536.5,22020.5,905,496,1289,126.5,17003
IB039_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IB039_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2458,680,4595.5,35793.5,2647,2603.5,4861,658,409.5,535,724,3918,686,22032,829,559,1247.5,67.5,16309.5
IB039_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1783,661,3303,36877.5,2938,2730,9449,2193,365,490,696.5,5170,1014,23924,527.5,464,1283.5,129,16518
IB039_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1578,1914,3312,32459,3794.5,1562.5,7125,1847.5,1610,1596,1322.5,3859.5,582.5,13465,4384,1139,1730.5,124,16328
IB039_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2204,584.5,4113,34213,2366,2767.5,4606.5,609,279.5,356,648,3023,623,25215.5,450,371,1070,109,16411
IB039_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1949,16528.5,5426,37581,24823,4610,40326,2985,13484,20866.5,8213,20878,3110,30960,34270.5,4399,7787.5,112,16426
IB039_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1183,523,3198,30925.5,1898,2722,4712.5,661.5,347,NaN,514,3212,735,16472,410.5,NaN,1051,87.5,16287
IB039_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1597.5,615,4416,32390,2077,2556,6281,858,306.5,425.5,610,3543,718,22435.5,394.5,413,1235.5,107,16325.5
IB039_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2039,857,2602,25746,1840,1464,4728.5,1460,580,1031,770.5,2217.5,544.5,11272.5,1158,766,930,87,16741
IB039_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1270,771,4112,33959,2827,2598.5,5571,1318.5,525,652.5,1088,4418.5,1015,19828.5,1091,586,1268.5,119,16691.5
IB039_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1227,666,5203,34697,2280.5,2365.5,4872,875.5,2600,437,2331,3687.5,732,19356,711,1308.5,1175,103,16197
IB039_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1479.5,713,5611.5,38042,2647,2766,5268,808,887,417,782,4269.5,794,24627,720,512,1347,76.5,16479
IB039_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4459,783,5338,30683,1565,1659,10080,832,435,410,678,2686,503.5,19978.5,768,491,790,79,16772
IB039_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1847,842,6016,35989,3319.5,3023,6371,1169.5,522,693,828,5878.5,1053,17464,835,503,1279,122,16633
IB039_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2000,1074,3219,32044,2322.5,1789,6083,1603.5,651.5,1059.5,793.5,3555,638,19448,1710,788.5,1313,129,16980
IB039_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1581.5,592,14636,36669.5,2532.5,2731.5,5484,918,552.5,358,2458,3988,962,24316,631.5,526,1370,88,16610
IB039_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1653.5,599,4304,38019,1427.5,2112,6227.5,1023,343,436.5,715,4232,708,24235,580.5,467,1274,125,16610
IB039_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3934.5,1095,4293,34120.5,2529,2958,14384,1768,289,443,837,8717,2912,27095.5,471,480.5,1314,109,16564
IB039_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6303.5,768,1178,20417,5248,1427,36277.5,1671,443.5,596,849.5,8689,4125,22424,401,341,1362.5,115,16532
IB039_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1915,1208.5,4532,33244,4001,3388.5,11669,1870,478.5,677,848,8692.5,2339,26761,1133,566,1475.5,112,16472
IB039_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1284,712.5,4337,32240.5,3392,3228,7158,1115.5,290,381.5,768,6160,1811,25896,603,545,1206,111,16795
IB039_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1611,674,5066.5,33613,1999,2580,4954,739,355,309,788,3403,627,24846,480,557,1110,126,16633
