,TR:CH023:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH023_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523.75,383,2636.75,29981,726.5,2206.5,4554,948.5,374,391.75,521,2647,381.75,18775.5,441,445.25,4032.25,121.5,15728.3
CH023_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1523.75,383,2636.75,29981,726.5,2206.5,4554,948.5,374,391.75,521,2647,381.75,18775.5,441,445.25,4032.25,121.5,15728.3
CH023_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1523.75,383,2636.75,29981,726.5,2206.5,4554,948.5,374,391.75,521,2647,381.75,18775.5,441,445.25,4032.25,121.5,15728.3
CH023_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2610.5,527.5,3031,32992.5,881,2377,6288,1059,576.5,554,649,2988,552,18891,615,520.5,5828.5,123.5,16044
CH023_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2057.5,369.5,2855,27304,707,2187,3892,692,412,368,502,2525,330,18326,475,404,4812,109,15707.5
CH023_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1592,466.5,2752,30281,627,2123,4208,833.5,382,444,519,2054,295.5,17690.5,480,514,5842,112,15997
CH023_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1931,438,2798.5,29127,688,2302,3859,862,396,473,497,2327,356,17967.5,526.5,444.5,4492,95,15833
CH023_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1903,426,2904,39213,544,2286,7510,1047,379,427.5,556,2678,417,17898.5,559,413,4705,134,15756
CH023_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1905,472.5,3178,38301.5,458,2323.5,7631,1066,749,373.5,748.5,2563,401.5,17218,589.5,447,4653,104.5,15926
CH023_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4832.5,456,3579.5,31873,705,2261,6681,885.5,457,323,622.5,2279,412,19018,465,539,4792,138,16011
