,TR:CH062:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH062_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,512.5,5843.25,34818.8,1805,4658,4118,732.25,373,375,988,4945.25,788,24852.3,483,425.25,3102,96,16571
CH062_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2970,512.5,5843.25,34818.8,1805,4658,4118,732.25,373,375,988,4945.25,788,24852.3,483,425.25,3102,96,16571
CH062_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2970,512.5,5843.25,34818.8,1805,4658,4118,732.25,373,375,988,4945.25,788,24852.3,483,425.25,3102,96,16571
CH062_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4996,396.5,5943,35136,2328.5,5327,4924.5,797,334,291.5,870.5,7159,1254,20209,453,412,2311,86,16397.5
CH062_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3848,531,6232.5,35459,2114.5,5142,4506,749,347.5,340,929,6035,1048,28515,483,454.5,3154,98.5,16386
CH062_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4119.5,510,5649,37304,1761.5,4575,4097,680,353.5,373,769,3982,605,22747,394,390,3664.5,97.5,16453
CH062_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4026,538,5701,34720,1832,4363.5,4311,760,394,353,844,5029.5,777,24131,419,462,2772,85.5,16671
CH062_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9554,546,8180,40857,2754,6862.5,5308,798,352,357.5,1001,6869,1168,30568,549,535,3943,117,16680
CH062_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4489,539,8777.5,41895,2534.5,5889.5,4546,809,2246,313,4062,6857.5,1096,27384,528,522,4441,98.5,16646.5
CH062_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4777,570,6297,37235,2296,5150,4762,722.5,435,391,994,5505,834,26161,486,474,3924.5,87.5,16492.5
