,TR:IB015:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB015_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.5,1024.5,6839.5,27528.3,4868.5,4117.5,17096.8,851,554,480.75,1564.5,10248,3018.75,28699,573.5,609,1560.5,115,16737.5
IB015_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1376.5,1024.5,6839.5,27528.3,4868.5,4117.5,17096.8,851,554,480.75,1564.5,10248,3018.75,28699,573.5,609,1560.5,115,16737.5
IB015_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1376.5,1024.5,6839.5,27528.3,4868.5,4117.5,17096.8,851,554,480.75,1564.5,10248,3018.75,28699,573.5,609,1560.5,115,16737.5
IB015_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1389,1084.5,7305,25469,5270.5,3729,16968,738,597,513,1547,13547.5,5447.5,26577,621,707,1656,86,17012
IB015_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1260,961.5,6586,25400,4950.5,4289,16230,649,572.5,477,1252,9044,3221.5,28653,641,605,1612.5,88,16841
IB015_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1249,908.5,6263,24811.5,4536.5,3789,15453,747,531,462,1564,6425,1460,27222.5,552.5,669,1674,121,16933
IB015_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1251,974,6840,23496.5,3736,4196.5,17118,739,533.5,400,1135,6838,2463.5,32275,548,685,1496.5,89.5,16795
IB015_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1655,1064,8692,21512.5,3372,2772,20371,687,787,497.5,1280,9978,4212.5,27822,551,664,1552,108,16541
IB015_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1774,987,8769.5,31744,4966,4519,16816,753,2105,530.5,2503,10510.5,3056,31375,644,853,2023,106.5,16944.5
IB015_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1433,1024,6998,27015,4661.5,4326,16680,652,550.5,417,1684,9527,2454,31214,615,653,1787,113,16921.5
