,TR:IB016:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB016_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,475.25,3069.5,31077.5,916.25,2963,8990.75,932,301,393.25,566,3183.5,926,19618,498.5,485.5,1794.25,119.75,15318.5
IB016_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,743,475.25,3069.5,31077.5,916.25,2963,8990.75,932,301,393.25,566,3183.5,926,19618,498.5,485.5,1794.25,119.75,15318.5
IB016_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,743,475.25,3069.5,31077.5,916.25,2963,8990.75,932,301,393.25,566,3183.5,926,19618,498.5,485.5,1794.25,119.75,15318.5
IB016_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,990,549.5,2976,25157,1551.5,3288,7659,665,406,546,631,5807,2672.5,21049,635.5,581,2078,131,15796
IB016_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,830,445,2575,25642,1041,2552,5621,683.5,360,412,458,2326,672,18949,499.5,414.5,1615,76,15199
IB016_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,942,422,2625,23172,1043.5,2476,5094,659,315,283.5,557,1995.5,518,18926,513.5,467,2185,144,15472
IB016_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,986,420,2854.5,27327,949,2331,6320,684,318.5,381.5,530,2277,580.5,19237.5,469,448,1738.5,129,15368
IB016_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2918,441.5,3364,20241,1057,1979,15036,658,334,429,553,2525,766.5,18844.5,513,455.5,1600,113,15582
IB016_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1313.5,532.5,4748,26207.5,1187,2808,8709.5,646,1708,380.5,1422,2864.5,623,19110,470,937.5,1959,116.5,15588
IB016_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1047,439,2874,33316,681,2439.5,9837.5,824,341,353.5,626,2523.5,577.5,17344.5,618,449.5,1719,94.5,15558
IB016_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1380,411,3724.5,26796,821,2036,7081,572,273,302,637.5,1910,434,18510,432,463.5,1943,92,15394
IB016_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1012,444,2874,28042,1419,3089,9657,1773,351.5,465.5,573,3631.5,975,21326,519,351.5,1774,112,15251
IB016_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1394,476.5,3551.5,34251,736.5,2030,10588,843,330.5,352,583.5,2105,516,21787.5,491,416,2295,122,15688
IB016_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,826.5,458,11714.5,34216.5,482.5,2538,10183,897,483.5,472,1686,2799.5,874.5,19156,509,487.5,1614,171,15445
IB016_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,931,422,2685,35128,961,4258,10332,943,312,467,581,3203.5,976,19480,596,433,1755,157.5,15538
IB016_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,982.5,409,3591,38901.5,705,2949,19306.5,2431,375,426,674,3147,880.5,19179.5,488,444,1930,114,15474
IB016_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2472.5,515.5,806,17841,689,1324,29358,723,308,399.5,582.5,1300,637,14399,309,417,1430,140,14939
IB016_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1082,356,3178,26080,1265,3140,5699,686,311,369,556,2690,739,19941,553,474,1981,104,15325
IB016_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,919,475,3218,28850,1110.5,3042,6940,857,357,427.5,581,2802,866,20726,614,449,2005,95.5,15500
IB016_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,868,444.5,2722.5,35058.5,585,2824,9214,819.5,366,456.5,503,2720,797,19225.5,533.5,562,1958,124,15196
IB016_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,990,507,2779,39282,557,2326,15221,2145,321,515,585,2732,795.5,18429.5,557.5,438,1636,121,15489.5
IB016_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,917,387.5,2791,35497,556,2601,9599.5,966.5,355,433,473,2457,688,19664,563,496,1782,115,15524
IB016_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1096,425,2723,35254.5,670,2727,9680,921.5,384,574,566,2662,688,18164,649,458,1777,97,15183
IB016_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,852,575,3443.5,33997,857,3441,17841,1767.5,399,516,521,7621,4771.5,23299,644,539.5,2013,137,15480
IB016_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,579.5,463.5,2648,34181,608,2881,13805,1596,411.5,522,569,3866,1547.5,18429.5,606,476,1543,126.5,15441
IB016_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,649,453,2486,32612,742,2638,12102,1258,296,485.5,509,3338,947,17713.5,510,353,2227.5,109.5,15377
IB016_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,831,466,2415,35808.5,486,1727.5,8534,1078.5,319,675,482.5,2015,554.5,16341,589,471.5,1495,166,14387
IB016_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,724,533,2839,34251,485,2255.5,10343,1337,401,660,504,3155,1265.5,17321.5,593.5,413,1412,130,13541.5
IB016_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,663.5,509.5,3787.5,34597,604.5,2483.5,13109,1276,1874,557,1434,3122.5,986,15950,668,1893,1525,112.5,15458.5
IB016_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,590.5,410,2521,34020,665,2711,11416,1163.5,658.5,450.5,539.5,3099,1015,17518,504,447,1577,92,15366.5
IB016_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,682.5,405,2079.5,27869.5,459,1566,13564,939,301,310,454.5,1663.5,507,17287,489.5,412.5,1440,74,15487
IB016_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,654.5,491,2330.5,32992.5,695,2865,14258.5,1415,353,591,543,4337,2159.5,20403,685,492,1557,140,15344
IB016_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,687,394.5,2407.5,32312,454,2039,16848,1556.5,330.5,491,553,3439.5,1196.5,18764,594.5,467.5,1499,151,15509
IB016_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,512,403.5,8368,26519,1265,2950.5,7518,1032,470,348,1356.5,2998,1195,18672,509,431,1592.5,140,15357
IB016_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,780.5,525,2950.5,35474,856,3457,20991.5,1778,441.5,576,586,5463.5,2247.5,18579,563,469,1685,94,15154
IB016_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,942,606,2830.5,31966,532,2298,21868.5,2204.5,395,556.5,699,6647.5,3078,15617,673.5,481,2058,79,13606
IB016_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1262,523,981,18914.5,744,1413,39870.5,1469,371,283,575,6701,5404,16023,296,478,1525,131,14877
IB016_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,835.5,423,2679,26507.5,1386.5,2921.5,15520.5,1450,299.5,381.5,530.5,7967,4192.5,21972,581,412.5,1602,137.5,15001.5
IB016_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,858,574,3218,34089,739,3353,24165,2051,379,565.5,577,8523,4668,23022.5,520,450,1835,115,15388
IB016_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,643,403.5,2572,34389,819.5,3072.5,13138,1288.5,356,403,511,3515,1221,20264,518,484,1623,124.5,15447
IB016_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,864,545,3297.5,28642,1208,3382.5,20103,1986,297,455,581,9542.5,4890,23195,641,456,2004,124,15854.5
IB016_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,813,410,2840.5,37367,658,2426,7989.5,818.5,350.5,378.5,442,2301,650,18118,588,463,1618,107,15184
IB016_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,836,499,2353,29958,817,2437.5,17010,1182,382,438.5,471.5,3799.5,1490,17979,547.5,556,1652,130,15270
