,TR:KI061:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI061_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4678,626.75,6615.5,35572,1622.5,3987.25,8894,852.75,414,361.25,811.75,2041.25,561,28024.8,535.75,450,6180,105.75,14663.8
KI061_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4678,626.75,6615.5,35572,1622.5,3987.25,8894,852.75,414,361.25,811.75,2041.25,561,28024.8,535.75,450,6180,105.75,14663.8
KI061_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4678,626.75,6615.5,35572,1622.5,3987.25,8894,852.75,414,361.25,811.75,2041.25,561,28024.8,535.75,450,6180,105.75,14663.8
KI061_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7028.5,597,7387.5,35105,2294.5,5364,11215.5,914,456,412.5,858,5709,2884,27973,581,547.5,6806,128,14502
KI061_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6830,681,6532,34897,1705.5,4594,8999,880,406.5,415.5,703,2479,623,29127,601.5,551.5,6223.5,112,14434.5
KI061_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6964,594,7434,38047.5,1514.5,4342,8961,863,348,416,1019,1843,356,28481,613,453.5,8087,109.5,14691
KI061_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7019,665,6704.5,34954.5,1541.5,4012,9821.5,909.5,418,403,755.5,2305,533,27350,632,409.5,6580,91,14875
KI061_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10425,854,6757.5,32681,1874,4486,8325.5,867,429.5,292,728,2498.5,546,28550,614,392,6604,118,14580
KI061_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6563,433.5,7012,32831.5,1803.5,3890.5,8909,768,1931.5,311,1403,2328,506,26715,478.5,518,6141,118,14601
KI061_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7882.5,639,7416,38878.5,1785,3565,10517,877,483,296,877,2093,552,25873,528,503.5,5663,102,14724
