,TR:KI027:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI027_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.75,598,7399.5,37719.5,1879.5,3513,14993,1176.25,388.25,339.25,921,2416.5,843.25,35914,385.5,394.25,2225,97.75,16933.3
KI027_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020.75,598,7399.5,37719.5,1879.5,3513,14993,1176.25,388.25,339.25,921,2416.5,843.25,35914,385.5,394.25,2225,97.75,16933.3
KI027_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2020.75,598,7399.5,37719.5,1879.5,3513,14993,1176.25,388.25,339.25,921,2416.5,843.25,35914,385.5,394.25,2225,97.75,16933.3
KI027_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3052,632,7715.5,36912,2048,3827,14485,864,452,355.5,1099.5,2484,1001.5,36208.5,430,408,2490,117,16921.5
KI027_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2834,647.5,7409,36658,1919,3386.5,14260,816,421,399,997,2192,789,34582,411,411,2442,111,16933
KI027_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2799,723.5,7541,37050,1796,3240,13853,841,423,268,1043,1802,488,33832,334,398,2771,91,16841
KI027_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3263,618,7128,36104.5,1669,3006,14276,786,410,311,960,2184,535,34582,353,352,2366.5,125,16956
KI027_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3362.5,618.5,7049.5,36289,1878.5,3365.5,13163,794.5,393,338,825,2288,803,32367,352.5,386,2180.5,99.5,16980
KI027_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2659,611,7608,36243,1849,3232,13831,817.5,2103,390,1853,2270,746,32367,436,539,2086.5,80,16875.5
KI027_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3441.5,590.5,7328,39173,1791,3257,14215,778,489,288.5,990.5,1966.5,647,34813,377,456,2163.5,109,16980
