,TR:CH016:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH016_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5962,478,10064.3,32393,1469,3413.75,6484.25,650.5,363,353.75,545.5,3177,527.5,25001.3,668.5,404,6612.25,114.25,15399.5
CH016_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5962,478,10064.3,32393,1469,3413.75,6484.25,650.5,363,353.75,545.5,3177,527.5,25001.3,668.5,404,6612.25,114.25,15399.5
CH016_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5962,478,10064.3,32393,1469,3413.75,6484.25,650.5,363,353.75,545.5,3177,527.5,25001.3,668.5,404,6612.25,114.25,15399.5
CH016_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11677.5,566,19733,33812,2619,4322,8138,564,509.5,333.5,989.5,5287,1645,27119,874,542,8106,80,15503
CH016_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6328,564.5,10785.5,28712,1447,3026,5861,618.5,397.5,408.5,551.5,2050,435,25250,548,393.5,4989,116.5,15415.5
CH016_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6562.5,489,11203,29519,1535,3281,4616,548,351,338,609,1694,395,22803,613,361,7709.5,99,15278.5
CH016_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4544.5,351,21372,34493.5,1435,3324,6696.5,557,333.5,308,746.5,1905,507,22249,569,293,9101.5,117,15582
CH016_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6218.5,473,8779,43252,826,2653,12316,779,339,443.5,537,2401.5,525.5,20495,638.5,456,4256,122,15746
CH016_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6643,617,9351.5,46460,665,2949,15982,2162,2206,670,1932,3031,527,16796,793.5,488,6061,95,15221.5
CH016_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6374.5,509,9361.5,34851,1514,3005.5,6958,574,401.5,308,565,2504,511,21234,523,322,3968,125.5,15470.5
