,TR:IB037:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB037_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.25,830.5,1217.75,26276.5,801.75,1561,7637.5,938.5,548.75,443,751.25,1576.75,518,19774,486,572,1168.5,99.25,15234.5
IB037_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,459.25,830.5,1217.75,26276.5,801.75,1561,7637.5,938.5,548.75,443,751.25,1576.75,518,19774,486,572,1168.5,99.25,15234.5
IB037_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,459.25,830.5,1217.75,26276.5,801.75,1561,7637.5,938.5,548.75,443,751.25,1576.75,518,19774,486,572,1168.5,99.25,15234.5
IB037_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,537,1016.5,1518.5,30050,1181,2175.5,8134.5,931,654,526,867,2579,1258,22711,651,652,1556.5,108,15431.5
IB037_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,562,876,1396,29866,1082.5,1856.5,7563.5,715.5,472,338.5,720,1982.5,528,20749,453.5,562,1370,90.5,15215
IB037_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,633,871,1623,28758,1040,1952,6765.5,748,530.5,454,882,1768,454,22064,497.5,592,1612,86,15171.5
IB037_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,609,905,1502,31712,826,1708,9215,880,546,453.5,826,1875,480,20645.5,573,593,1238,98,15208.5
IB037_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,489,860,1384,28330.5,930,1795,7148,783,461,419,755,1790.5,476.5,22665,472,555,1207,91.5,15000
IB037_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,477,871.5,1865,28804,1042.5,2051,7521,812,1143,399.5,1145,1858,522,21280,526,1102.5,1165,93,15309.5
IB037_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,502,1072,1759.5,27061.5,1002,1928,11430,755,507,324,1070,1505.5,509,21718,417,614.5,1218.5,112,15271.5
