,TR:IB060:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB060_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.5,651.25,5103,26542,3296.5,4032.25,12625.5,884,414,331,1561.25,4872.75,1103,27355.5,389,386.25,1793,119,15965.3
IB060_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1188.5,651.25,5103,26542,3296.5,4032.25,12625.5,884,414,331,1561.25,4872.75,1103,27355.5,389,386.25,1793,119,15965.3
IB060_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1188.5,651.25,5103,26542,3296.5,4032.25,12625.5,884,414,331,1561.25,4872.75,1103,27355.5,389,386.25,1793,119,15965.3
IB060_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2070.5,917,6533.5,26542,4960,4908,14858,1052,570.5,462,1764.5,7122,2908,29935,511.5,487,1870,112.5,16139
IB060_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1320.5,685,3909,25850,3714,4194,12676,981,404,426,1334,4611,1201,28042.5,481.5,433,1901,109,16157
IB060_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1436,646.5,6290,25573,3359.5,4096.5,12528,923,391.5,310,2119.5,4541,839,27488,409.5,376.5,2779,109,16089
IB060_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1760,801,5794,27304,3391,4337,13471.5,1106,487,345,1923.5,5177,1035,29312,548,402,2545,97,16456
IB060_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1461.5,701,4423,23645.5,3931,4214,13019,903.5,421,372.5,1432.5,5181,1559,28873,403,390.5,1771,131,16036
IB060_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1269.5,710,3887,24049,3709.5,3809,14308.5,1061,875,394.5,1394,4176,1209,26911.5,513,545,1500,117,16387
IB060_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1420,693,4248.5,27234,3246,4153,12958,1039.5,405,284,1213,4669,998,29750,428,445.5,2297,137.5,16153.5
