,TR:IB017:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB017_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4588,796.5,5225.75,39778.5,2104.5,2857,11126.3,664.25,424,421,1524.5,3074.5,1167.75,21845,528.5,436,1173.25,108.5,14965.5
IB017_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4588,796.5,5225.75,39778.5,2104.5,2857,11126.3,664.25,424,421,1524.5,3074.5,1167.75,21845,528.5,436,1173.25,108.5,14965.5
IB017_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4588,796.5,5225.75,39778.5,2104.5,2857,11126.3,664.25,424,421,1524.5,3074.5,1167.75,21845,528.5,436,1173.25,108.5,14965.5
IB017_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5909,819,4351,36328,2059,3114,16126,550,501.5,454,937.5,6241.5,4638.5,22457,661,434,1158.5,101,14847.5
IB017_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4023,893,3823,36097,1675,2935,11394,610,420,377,1052,2537,1050,22111,525,359,1165,114,15055
IB017_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5963,901.5,4470.5,37285.5,2105.5,2813,9729,626,430,397,1425,2261.5,689.5,22249,550,403,1334,111,14942
IB017_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3725.5,424.5,1110,27569.5,594.5,716,3247,562,483.5,355,725,776,577,6811,328,456,690,84.5,14935
IB017_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15930,850,4920.5,42583,2174,2499.5,16436,556,483,396,1365,3397.5,1039,22803,645.5,466,1222,139.5,14717
IB017_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5039,878,5378,37020,1889,2919,12252,588,1271,394,1832,2606.5,1113,22688,568,714,1104,114,14895
IB017_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6723.5,795,4775.5,38878.5,1972.5,2229,12256,544.5,477.5,380,1514,2605.5,954,20103,520.5,544,1027,126,15127.5
