,TR:CH051:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH051_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3167.5,637.25,4064,22999,2635.5,2756.25,13224.5,567,390.5,416.75,737,2143.75,483,22030,455.5,417,2255.5,120.5,16813.5
CH051_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3167.5,637.25,4064,22999,2635.5,2756.25,13224.5,567,390.5,416.75,737,2143.75,483,22030,455.5,417,2255.5,120.5,16813.5
CH051_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3167.5,637.25,4064,22999,2635.5,2756.25,13224.5,567,390.5,416.75,737,2143.75,483,22030,455.5,417,2255.5,120.5,16813.5
CH051_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4180.5,849,4637,25203,3461,3373.5,14276.5,664.5,502,715,950.5,3262,1125,21787.5,835,486.5,3732,85,16906.5
CH051_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5226.5,760,4584,24696,3185,3122.5,14220.5,676.5,527.5,579.5,863,3406,772.5,22411,670,436,2551,106.5,16488.5
CH051_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4643,633,4365,23945.5,2704.5,2943,13314,582,409.5,367,784,2198.5,429,20622,436.5,369.5,2699,101,16679
CH051_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6711,796.5,4477,23795,2941,2691,14435,637,462,625,896.5,3431.5,675,24176.5,803,465,2223,107,16896
CH051_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4994,634.5,4499,21972,2766,2771.5,13906,582.5,393.5,375.5,750,2627.5,599,22111,454,436.5,2242,93,16825
CH051_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4395.5,630,5044,24165,2575.5,2826,13088,570.5,1702.5,295.5,2510,2914.5,568.5,20380,495,505,2166,106,16849
CH051_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4250.5,596,4663,23299.5,2333,2517,14142,541,434,347.5,666.5,2470,546,21603,417,381.5,1870,91,16836.5
CH051_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7248,602.5,4803.5,25815,2121,2263,14239.5,570,311,317,799,1499,309,20587.5,449,353,2439,99.5,16848
CH051_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5895.5,706.5,4003,26450,3463,3426,15193,1846.5,405,473.5,838,5080.5,1243,26219,541,492.5,2655,119,16779
CH051_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5896,592,4354,23103,2826,2472,13479,603,473,485,737,2163,476,25111,612,461,2587,128,16895
CH051_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4831,726,16127,22942,3420.5,3167,14157,627,925,666.5,4686,3945,1205,25353.5,687,560.5,2507.5,99,16687
CH051_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5634,569,4145,21557,3980,5245,13269,602,375,321,685,5244,1986,23668.5,458,481,2264,107,17056
CH051_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4953.5,576,3713,25988,3190,3282,14175,1974,332,319,637,4649.5,1321.5,23080,369,547,2075,111,16802
CH051_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6038.5,490,1203,18141,3335,1191,18325.5,519.5,448,403.5,636,1439,479,19387,364,291,1489.5,99,16444.5
CH051_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5229.5,594.5,4195,23334,3003,3325.5,13227.5,664,370.5,388,736,3462,839,24141.5,467,442.5,2109,106,16733
CH051_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4536,591,3853,23611,3009,3266,12377,675,371,395,724,2896,629,22549,539,384,3016,111,16918
CH051_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4130.5,674,4336,22665,2879,3138,13937,607,438,340.5,756.5,2852,781.5,24188,493.5,341,2502,98,17172
CH051_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4532.5,526.5,4007,29427,3248,3253.5,15293,3414.5,410,427,693.5,4979.5,962.5,23934,448,377,1797,119.5,16906.5
CH051_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4185.5,615,3587,21141,2640,2951.5,12963,586.5,378,340,635,2799.5,667,21972,430.5,392.5,1932,134.5,16553
CH051_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4859,623.5,4630,22549,2640.5,2895,13856,567,407.5,357,756,2852.5,790.5,23080,370.5,399,2527,101,16825
CH051_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3260.5,756,3378,19872,3543,3324,13293,921.5,512,513,707,5648,2371,24165,666.5,406,2685.5,148,16825
CH051_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2577.5,656,3120.5,19064,2992,3100,13070.5,960.5,347,399.5,621.5,4265,1106,22457,503,356.5,1736,135.5,16606.5
CH051_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2613,606,3350.5,19491,2100,2234,12869,515,388,377,643,1627,425,20310,411.5,412,1879,109,16767.5
CH051_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2220,581,3325,20980,2232,2111,13549,526.5,395.5,348,651.5,1683,445,19422,441,404.5,1826,99,16964
CH051_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2458,591,3490,19375.5,2520,2531.5,12770,559,407,323,610,2083.5,501,21257,423.5,473,1870,92,16779
CH051_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2172,555,3861.5,18487,2261.5,2325,12163,489,2193,344,3048,1995,496,18475.5,416,630.5,1435,115,16786.5
CH051_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2216,500,3735,20934,2155.5,2205,12481.5,492,705,324,617,1816,434,18879,352,302,1683,90,16895
CH051_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6136,572,3905,20472,1490,1997,12597.5,581,336,366,678,1232,322.5,20680,375,360,1615,98,16756
CH051_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3028,752,3577,19964,3123.5,3005,13398,1092.5,481,455.5,762.5,4077,1031,24742,611,397.5,2658.5,158.5,16724.5
CH051_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3056.5,701.5,3146,20980,2409,2192.5,12517,563,411,551.5,722.5,1693,413.5,21164,603,415.5,1948,113,16813.5
CH051_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2700,1101,11967.5,20957,3076,2828.5,13686,768.5,981,1567,4246.5,2847,750.5,22734,1866,476.5,2135,141.5,16698.5
CH051_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2438,596,3451.5,22306.5,3045,3805,12146.5,515.5,372.5,367,686,2323,492,19087,423,404,1896,102,16825
CH051_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5323,746,4106,22111,2854,3078,15618.5,1612,368,423,651,9416,3820,22111,489,452,2040,136,16733
CH051_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6593.5,579,1313.5,16418,3929,1507.5,27811,1363,471,411,589,6158,2938,21257,407,299,1334,122,16488
CH051_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3084,560,4945.5,23149,3093,3421.5,15820,1738.5,394,387,695,7625,2457.5,27142,428.5,451,2157,100.5,17010
CH051_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3428.5,1379,4091,22157,4911,3622,15951.5,1648,959,1463.5,1645,5659,1595,23726,1667,589,4915,130,16702
CH051_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3245,630,3146,19433,2588,2685,12974.5,841.5,442,518,709,3141.5,918,23795.5,631,365.5,1735,149,16836.5
CH051_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3476,586,3591.5,18060.5,2781,3158,13273,1200,364,388,701,3864,859,25826.5,499,386,2271.5,121,16456
CH051_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3422,579,3692,23749,2748,2604,12894,610,391.5,381,726,2010,460,20564,497,362.5,2449,106.5,16825
CH051_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2960,679.5,4485,22434,2079,2481,13495,640,406,402.5,682,2560.5,754,22180,420,392,2148,146,17148
