,TR:KI039:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI039_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8778.25,533.25,5654.25,32271.8,3267.5,4163.5,8333,878,313,439.25,451,2419.25,541.25,24435.8,745,524.5,5576.5,116,15610
KI039_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8778.25,533.25,5654.25,32271.8,3267.5,4163.5,8333,878,313,439.25,451,2419.25,541.25,24435.8,745,524.5,5576.5,116,15610
KI039_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8778.25,533.25,5654.25,32271.8,3267.5,4163.5,8333,878,313,439.25,451,2419.25,541.25,24435.8,745,524.5,5576.5,116,15610
KI039_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10544.5,571.5,5600.5,30258,3559,4718,8306,963,361,467,496,3437.5,873,22976.5,781,621,5729,125,15714
KI039_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8972,556,5177,30743,3436,4200,7730.5,945,350,453,474.5,2832.5,600,22318,710,575,5274,100,15527
KI039_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9678,543,5479.5,31204,3380,4298,7649,811,331,433.5,487,2541,581.5,22745.5,676,567.5,7217,102,15558
KI039_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11504,591,5457,31043,3059,4578,8992,876,322,442,466,3308,590,22826,791,558,6057,115.5,15539
KI039_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10033.5,512,5440,30627,3271,4424.5,6069,923,329.5,430,450.5,2975,692,22064,777,534.5,5451,103,15583
KI039_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9463,596,5954,31527,3409,4276.5,7782,819.5,1092,484,1315,2882.5,621,21395,725,644.5,5820.5,92,15362.5
KI039_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8503,516,5406,33616,3212,4262,8147.5,922.5,332.5,447.5,489,2761,633,22711,713,567.5,5637.5,92,15660
KI039_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14229.5,490,5699.5,34539.5,2719,3576.5,15267,1317,295,509,461,1983,415,22041.5,774,564.5,5646,116,15695
KI039_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8491,519,5890.5,34954.5,3383.5,4290,9335,1980.5,358,542,489,2987,675.5,24107,811,529.5,5995,112,15597.5
KI039_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9051.5,555,5530,32958,3325,4073,7753,914,371.5,435.5,494,2362,499,23438,738,574.5,6493,107,15601.5
KI039_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8393,537.5,20241,33443,3438,4360,8357,841,669,428,3121,3147,660,23034,754,586,6514,120.5,15512
KI039_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9154,465,6105.5,33351,3920,5861,7679,896,309,460,500,3108,717,24119,687,504,5862,121,15755.5
KI039_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9084,538.5,6434,36997,4164,6056,9550.5,1440,368,462,546,4336.5,924,23080,794,518,7423,109,15553.5
KI039_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15375,389.5,1167.5,19087,4703.5,2492,24419,812.5,417,350,600,1475,570,19733,469,425,7392,107.5,15684.5
KI039_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8514.5,565,5316,33846.5,3705,5087,8905,958.5,379.5,446,530,3170.5,761,22411,682,477.5,5485,111,15764
KI039_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8301,581,5705,34943,4256,5065,8696.5,896,419,523,628.5,3176,757,24603,837,512,6407,139.5,15703.5
KI039_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9010,535,6030,33974,3544,4907.5,8326,902,350,501,545.5,2960.5,656,25307.5,776,611,6813.5,97,15743.5
KI039_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8219,585,5813,41463.5,3732,4755,14569,5762,358,462,528.5,3644,691,24615,712,512,6303.5,159,15580
KI039_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7709,445,5431,33015.5,3091,4031,7261,909,311,433,431,2507,526,23183.5,624,511,5636.5,149.5,15547.5
KI039_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7553,563,6606,33939.5,3158,4507.5,8159.5,855,325.5,484,504,2527,618,24326,685,443,7138,127,15633
KI039_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8480,613.5,4829,33097,3363,4270.5,10239,1045,384.5,441,535.5,3491,1072.5,25342,696,526,4341,81,15745.5
KI039_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9180,521.5,5286,32900.5,3358.5,4133,9556,1106,348,449,496,2615,526,24430,693,478,5664,104,15663
KI039_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8555.5,528,5237,34089,3108,3930.5,8651,932,319,455.5,490,2243,425,25168.5,625,580,8497,109,15880.5
KI039_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,19295,567,5951,33328,3387,4458,12104,1093,305.5,433.5,513,2377.5,471.5,26946,689,546,6223,108,15732.5
KI039_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11024,491.5,5425,30881,3306,4318,8145.5,973.5,308,403.5,445.5,2561,527,25642,724,561,5460,103,15676
KI039_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8808,479,6549.5,32023.5,3063,4002,8272.5,944,2329.5,506.5,2546,2500,532.5,25861,651,1103,5948,106,15536
KI039_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8995.5,503,5449,32474,3422,4394,9594,1011,589,375.5,427,2453.5,535.5,24949.5,725,573.5,5873.5,107.5,15583
KI039_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,18949,490,4926,32162,2254,3597,14858.5,907,330,282,416.5,1829,415,23518.5,540.5,452,4445.5,141,15464
KI039_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8614,586,4829,30638.5,3514,4498,9747,1172,355,536,560,2765,637,24719,801,473,4753,140,15353
KI039_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9159,551,5005,32058,3019.5,3671,9034.5,1036,383.5,500,485,2204.5,516,24326,681.5,501,5595,97,15362
KI039_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9872,521.5,16307.5,32392.5,3520,4434,9668,963.5,640,512,2271,2812.5,666,26011,704.5,647.5,5466,94,15214
KI039_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10447,512.5,5722,31666,3859,5710,10578,1256,289.5,432,455,3381,789,26622.5,763,492.5,6017,120,15583
KI039_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10130,721,5591.5,30419,3562,5109,21534,1715,313.5,375,499,10042,3503,28550,652.5,504.5,6147,152,15564
KI039_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,19249,573,1096,16941,6408,2943.5,44821,1628,449,391,559.5,6075,2923,21049,544,548,7701,121,15520
KI039_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8567,644,4390.5,30904,3206,4344.5,17241,1790.5,273.5,404,420,5666,1626,26911.5,622,427,4082.5,121.5,15563.5
KI039_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7468,573,4606,29935,3557,4718,13371,1485,495.5,369,514,4592,1138,25873,607,476,4289,102,15414
KI039_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6763,494,4348,31020,3300,3872.5,9171,953.5,428,437.5,543,2420,542,24257,636,527,4622,101.5,15395
KI039_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,13233.5,704,5067,20126,4407.5,5243,15071,1584,339,385,482,4283,1006.5,27384,743.5,562.5,5510,95,15404
KI039_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8285,479,4474,31066,3412,3939,7449,724,363,430,456,1999,460,22572,754.5,511,5384,112,15489
KI039_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9202,478,4460.5,28619,3410,3909,10329.5,912,318,394,427,2318,588,24788,636.5,494.5,5918.5,144,15408
