,TR:IB069:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB069_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335,1002,7225,35491.3,1493,4796.75,3856.75,993.25,374.75,312.5,1564.5,6654.25,1049,27401.8,487.25,402.75,15260,107,15526
IB069_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2335,1002,7225,35491.3,1493,4796.75,3856.75,993.25,374.75,312.5,1564.5,6654.25,1049,27401.8,487.25,402.75,15260,107,15526
IB069_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2335,1002,7225,35491.3,1493,4796.75,3856.75,993.25,374.75,312.5,1564.5,6654.25,1049,27401.8,487.25,402.75,15260,107,15526
IB069_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5359.5,1134,5315.5,35889,537.5,3463,16271,1255,336,530,451.5,6808,709,25180,716,432,10859,107,15257
IB069_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8342,781.5,5386,33131.5,688,3132,11547.5,672.5,369.5,471,441,6807.5,934,21811,593,420.5,10655,101.5,15424.5
IB069_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8348,707,4759.5,28850,716,2764.5,7886.5,583,340,395,392,5589,896,18129.5,443,426,8839,125,15501
IB069_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7625,585,4615.5,15716.5,853,2434,4633.5,443.5,355,360,371,5881,790,18683.5,424,420.5,9170,131,15459
IB069_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6954,679,4858,14166,836,2718,4535.5,497,319,451,369,6086,771,20564,445,417.5,9797,87,15451.5
IB069_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4641,846,5472,33604,518.5,2726,15358,1032.5,1104,328,695,6867,642,23703,418.5,307,8283,106,15003
IB069_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4059,678,2978,19549,398,1619,14396,854.5,481,871,422,3812,787,8537.5,452,416,2373,99,15010
IB069_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8749,733.5,6632,15716.5,937,3157,5452,932.5,350,696,407,7398,751.5,21776,733,463,10790,109,15604
IB069_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1914,1106,7003,54734.5,1267,6253,9703,5990,346,413.5,1289,10155.5,1807.5,27984.5,710,433,15655,97,15605
IB069_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2474,1291,4607,54884,1118,3854.5,5409,1440,346,308,749.5,4835,647,27811.5,645,456.5,15182.5,118,15860
IB069_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2309.5,1809.5,14865,38659,1639.5,5122.5,4336,1169.5,475,367,3331.5,6371,1169,29704,516.5,358,15385.5,107,15631
IB069_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1726.5,1467.5,7872,53246,2276,9111,8702,1618,386,327,1808,6427,944,28076.5,610,346,15480,102,15570
IB069_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2207,1459,12906.5,46552,2520,7234.5,4419,3315,439,348,2735,9022,1551,30708,440,294.5,16759,134,15636
IB069_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6836.5,717,1112,12112,1169,1219,18533,519,348.5,376.5,507,4299.5,680,25641.5,305,421,2856,105,15370
IB069_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8561,934,5820,19503,882,3367,5318,650,289,369,378.5,7086.5,703.5,25319,540.5,404,12780,100,15741
IB069_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1670.5,570,6017,50107,2742,8650,2810,2046.5,343,370,937.5,9912,1857.5,27373,534.5,381.5,16109.5,125.5,15571.5
IB069_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1620,603,7253,56200,1536,8147,4761,2257,333,327.5,1589,10306,2296,28158,677,371,15569,131,15517.5
IB069_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1591,520.5,7709,43137,2565,7805.5,2623,2293,342,361,2001.5,9488,1900,26657,704,398,14488,111.5,15652.5
IB069_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1460,588,7788,59442.5,1937.5,8223.5,3905,1606,318,380.5,1745,9282,1754,27073,497.5,352,15439,120,15658
IB069_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10003,982,7888,38185.5,542,4425.5,24603,665,373.5,440,442.5,9007,867,32127,553.5,352,14344,102,15489
IB069_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1459.5,1265,8084.5,46760,2606.5,7722,4215,1827.5,373.5,358,1197,17056,6457,29242,529,430,16897,115,15845
IB069_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1067,678,6932,55138,2927,8626,4216,2424.5,305.5,368,1533,15390,4267,25734,480.5,367.5,15848,96.5,15689
IB069_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1126,572,5305,50845,1456,7533.5,6326,2541,287,336,1368.5,9852,1786.5,21580,556.5,375,15360,100,15513.5
IB069_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1154.5,508,5984,44486.5,1388,5635,2430,1152,378,364.5,1307,6899,956,22665,456,424,16258,111,15760
IB069_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1077.5,552,6373,53061,3290,9047,4286,2472,285,331,1174,15857,4450.5,23068.5,470,345.5,15926,136,15624.5
IB069_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1330,1411.5,11669.5,41475,2404,7096.5,3406,980,2300.5,336,3746,7795.5,1296,28596,370,344,18141,120,15605
IB069_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7341.5,NaN,6848.5,29773,505,2187,16437,492,509.5,NaN,479,5685,708.5,25665,405,432.5,2452,125,14478
IB069_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6139,725,4967,38301.5,597,2678,11881,643.5,343,400.5,353,7192.5,647,22814.5,492.5,497,10097,130.5,15309
IB069_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1223,1054.5,6107,47452,1850.5,5759,3725,1860,350.5,358.5,1034,8754.5,1498,26242,491,424,15403.5,109,15492
IB069_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1877.5,501,4371,41578.5,1465,4931,2782,1290,351.5,340,766.5,7529,1061,23853,391,401.5,16159,133,15516
IB069_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1168.5,584,7592,38001.5,2444,7240,2622,1328,308,279,1826,10340.5,1972,25665,469,438,15573,91,15285
IB069_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1336,808,6154,50049,1830.5,9734.5,11447,3935.5,300.5,444,948.5,18267.5,6422.5,24857.5,507,387.5,14635,107,15156
IB069_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1527,1604.5,7957,40990,2248,6173,5003.5,2255,348,342,1514,18256,5357.5,29819.5,467,361.5,17921.5,111,15413
IB069_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7175,577,1898,8326,1142,1206.5,13496,385,317.5,412,336,4408,742,19433.5,255,372.5,2421.5,101,15235.5
IB069_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9091,529,4829.5,35474,694.5,2429,8694,470,341.5,341,408,6674,897,20887.5,427,409,11471.5,103,15320.5
IB069_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1377,1700,6750,50961,1515.5,4598,8672,2275,401.5,356,1287,11116,2714,31308,515,403.5,17264,119,15248.5
IB069_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1224,1433,7272,40344,1750,4784,4095.5,1365,393,336.5,1437.5,7368,1249.5,31492.5,459,361.5,16685.5,77,15587.5
IB069_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1382,1521,5067.5,32531.5,1234,3045,5355,1295.5,344,264.5,772,10754,2988,31435,456,393,13834,96.5,15588
IB069_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1211,1235,8988,36605,1613,4682,3333,773.5,431,373.5,1781,5362,686,32012,369,293,17621.5,88.5,15366
IB069_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6778.5,667.5,6574,14927.5,1030,3459,14766,437,1019.5,409,612,6023,786,24465,429,496,2197,116,15275.5
