,TR:IB022:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB022_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865,538,3593.5,29011.5,1605.75,2918.5,9048.5,973.25,370.25,421.25,438.25,3754.5,752.5,23795.5,779.5,454.75,2687.5,120.5,15169.5
IB022_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3865,538,3593.5,29011.5,1605.75,2918.5,9048.5,973.25,370.25,421.25,438.25,3754.5,752.5,23795.5,779.5,454.75,2687.5,120.5,15169.5
IB022_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3865,538,3593.5,29011.5,1605.75,2918.5,9048.5,973.25,370.25,421.25,438.25,3754.5,752.5,23795.5,779.5,454.75,2687.5,120.5,15169.5
IB022_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4711,683,3353.5,28135,1949,2973,7113,812.5,427.5,477.5,496.5,4597.5,1387,24165,865,509,2600,91,15239.5
IB022_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4604,624,3107,27442,1587.5,2646.5,6539.5,786,295.5,340.5,419,3210.5,643,24003,802,462,2416,98,15340
IB022_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4403,597,3438,31920,728,2225,8150.5,916.5,355,634,482,2756.5,420,21591.5,774,424,3771.5,89,15609.5
IB022_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4150,563,3183,32174,928.5,2070.5,9711.5,833,390,508,439,2852,523,23634,768,449.5,2359,91,15522
IB022_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3458,599,2821,34320,541,1932,14823.5,1727.5,351,1226,517,2946.5,570,18418,1003,472,1716,113.5,14895.5
IB022_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2645,554,2776,33074,527.5,1650.5,13372,1965,1682.5,1281,1222.5,2555,521,14805.5,928.5,870,1411.5,105,15044
IB022_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2681.5,524,2152,34597,490,1513.5,11797.5,1735,377,1253,487,2098,432,14390.5,885.5,455,1329,130,15090
IB022_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7045.5,569,3785,27119,1213.5,1864.5,9602,689,329,398,532,2117,439.5,23080,678.5,461,3082,103,15295
IB022_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4631.5,642,3701,29866,1921,3000.5,10749.5,1483.5,419.5,571,554,5040,975,25376.5,932,594.5,3439,100,15730.5
IB022_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5793,592,3112,29104,1146.5,2168.5,7788,939,374,521,451.5,2465,416,25353.5,865,417,2713.5,127,15581
IB022_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3767,502.5,12752,25180,1502,2686,5985.5,743,638,437,2134,3580.5,875.5,22780,685.5,509.5,2077.5,138,15577
IB022_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3225,497,2838,33628,1130,4048,9844,1046.5,351.5,756.5,479,3751.5,849.5,23149,915,463.5,2315.5,89,15493
IB022_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3066,510.5,2122,35462.5,663.5,2419,22387.5,1539.5,373,301,465.5,3497,820.5,13947,579,482,1352.5,84,15070
IB022_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4326,632,685,13529,662,1049,18879.5,394,348,187.5,540,1175,445,8956,246,481,1279,97,14646
