,TR:IB036:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB036_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397.25,461,2319.25,21135.8,1336,2367.25,8028.5,698,309.5,322.75,415,3066.75,1075.75,19375.8,414.75,430.75,1203.25,118.5,15222.8
IB036_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1397.25,461,2319.25,21135.8,1336,2367.25,8028.5,698,309.5,322.75,415,3066.75,1075.75,19375.8,414.75,430.75,1203.25,118.5,15222.8
IB036_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1397.25,461,2319.25,21135.8,1336,2367.25,8028.5,698,309.5,322.75,415,3066.75,1075.75,19375.8,414.75,430.75,1203.25,118.5,15222.8
IB036_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1592,500,1741,23888,681,2313,13629.5,945,309,588,474,2936,1589,16327,531,479.5,1133,97,15129
IB036_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1777,526,2084,25827,830,2422,10775,698,289.5,301,447,2432.5,880,18741,463.5,477,1205,101,15053.5
IB036_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2211,471,3277,28273,1098,2252,8420,604,238.5,378,516.5,2501,599,19249,462.5,435,1613,117,15448.5
IB036_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2367,415,2334.5,29727,592,1683,10509,679,287,406,419,2251.5,585,16666,520.5,487.5,1279.5,120,15170
IB036_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2960,427,2761,30189,638,1948,13517.5,664.5,294,397,432,2820,858,17044.5,548,562,1344.5,143.5,14776
IB036_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2291,417,2721,28896,558.5,1698,11934,607,1075.5,334,1018,2428,693,14620,527.5,778,1232.5,113.5,15199.5
IB036_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2006,441,1747,25203,477,1278,16007,746,331,471,481,1834,591.5,10912,447.5,486.5,1039,70,15094
IB036_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1897,461,2028,17702,897.5,1351,9505,472,271,320,405,1146.5,402,17587,316,390,1066.5,116,15426
IB036_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1808.5,416,3600,22895,1808.5,3141,16620,1155,327.5,324,606,4798.5,1861.5,20622,436,428,1250,101,15234
IB036_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2048,364,2122,24937.5,731.5,1980,9450.5,776,299,374,423,1877,583,20080,513,391,1267,97,15454
IB036_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2452,437,9777,30650,989,2556.5,9349.5,646.5,369,336.5,1564,3485,1135,19918,475,510.5,1435.5,86,15552
