,TR:IB021:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB021_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12012,1007.75,3769,29242.5,3508,2694,19652.5,796.5,468,385.5,743,4035.5,902,23865,476.75,459.5,1436.5,116.5,16672
IB021_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12012,1007.75,3769,29242.5,3508,2694,19652.5,796.5,468,385.5,743,4035.5,902,23865,476.75,459.5,1436.5,116.5,16672
IB021_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12012,1007.75,3769,29242.5,3508,2694,19652.5,796.5,468,385.5,743,4035.5,902,23865,476.75,459.5,1436.5,116.5,16672
IB021_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11509,1051,3901,27511,3968,3334.5,19410,623,490,401.5,808,5460,1751,23876.5,417,439,1672,129.5,16732
IB021_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11885,1013,3658,27073,3362,2352,19352.5,621,519.5,364,671.5,3321,644,22272,436.5,488.5,1507,133,16405
IB021_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14286,895.5,4857,30154,3725.5,2689,17956,638,420,329,674,3486.5,517,21072,480.5,531,2210,99,16895
IB021_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14443,937,5427.5,30050,3558,2586,19618,640,474.5,407,859,4679,647.5,24234,471,465,1651.5,108,16681
IB021_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12505.5,1053,3605,26565,3317,2377,19110,602,495,395,687,3634,687,21926,431,425.5,1398,115.5,16733
IB021_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12734,1038.5,4502,28861.5,3621,2422,19283.5,611,1707.5,353,1183,3876.5,703,23657,455,628,1499,108.5,16802.5
IB021_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12120,1034,4020,28111,3295.5,2120,19595,547,591.5,289,648.5,3641,605,20333,424,452,1394,126,16664
IB021_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11617.5,1058,3583,26034,2534.5,1448,19872,554,515.5,487,714,2071,408.5,19341,523.5,469,1321,120,16525
IB021_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12518.5,1064,3772.5,29704,3740,2726,21949,1323.5,531.5,307,709,4159.5,802,25296,446,419,1529.5,119,16802
IB021_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12907,952,3833,28827,2697,1925,18533,632.5,455,415.5,708,2640,477.5,23264.5,373,385,1374,114,16779
