,TR:IB062:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB062_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807.75,1207.75,6393,39057.3,2518.5,5602.75,14483.3,1332.5,658.5,411.5,1683,6158,1702,24908.8,505,724.5,2629.75,102.25,16201
IB062_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1807.75,1207.75,6393,39057.3,2518.5,5602.75,14483.3,1332.5,658.5,411.5,1683,6158,1702,24908.8,505,724.5,2629.75,102.25,16201
IB062_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1807.75,1207.75,6393,39057.3,2518.5,5602.75,14483.3,1332.5,658.5,411.5,1683,6158,1702,24908.8,505,724.5,2629.75,102.25,16201
IB062_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3072,1219,5805.5,40990,2607,5335.5,27350,1726.5,719.5,462,1769,8605,4688,21118,621,647,2309,106,16221
IB062_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1062,632,2655,31458,1071,2343.5,12533,1024,658,435,1498,3012,862,10877,404.5,607,1366,115,16249
IB062_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2919.5,1202,7461,45375,2696,5768,18279,1655,580.5,394,2244,6216,1350,23034,422,724,5028,99,16422
IB062_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3171,1167.5,7305,41152,2578,5338,19895,1648.5,605,388,1793.5,6158,1707,26946,500.5,666.5,2671,113,16420
IB062_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2794,1201,6013,42017.5,2222,5080,19641,1755,609,509,1840.5,6228,1910.5,21880,529.5,675,2718,95.5,16583.5
IB062_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2573,1163.5,6840,41370.5,2173,5037,23991.5,1893,2268,468,2468,6333,1887.5,21326,581,1431.5,2572,103.5,16353
IB062_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2304,984,4428,36489,1374,3551,25180,1661.5,561,476.5,1518,4305,1080,16094,470.5,958,1760,99.5,16599
