,TR:IB056:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB056_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5512.25,746.25,3734.5,47717.8,2783.75,4818.75,10188.5,1585.75,403.75,484,958.5,4077.25,965,18960.5,976,481.5,4767.75,117,14719.5
IB056_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5512.25,746.25,3734.5,47717.8,2783.75,4818.75,10188.5,1585.75,403.75,484,958.5,4077.25,965,18960.5,976,481.5,4767.75,117,14719.5
IB056_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5512.25,746.25,3734.5,47717.8,2783.75,4818.75,10188.5,1585.75,403.75,484,958.5,4077.25,965,18960.5,976,481.5,4767.75,117,14719.5
IB056_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6031,1063,4545.5,44360,3008,4960.5,11923,1801,556,716,1571,5717,2285,20080,1611,618,5143,116,14896.5
IB056_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5843,966,2878.5,42998,2696,4078.5,10035,1353,448,505,968,3472,810.5,16629,1403,519,4029.5,79,14688
IB056_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5426.5,912,3249,43967,2606,3850,9685,1255.5,410,487,948,2619.5,576.5,16425.5,872,468,5208,138,14640
IB056_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6902,811.5,4051,45883,2533,4288,11461,1576,457,466.5,1268,3831.5,1052,18995,956,520,4197.5,99,14777
IB056_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8988,685,3391,46691,2651,4094,10849,1238,416,337,895,3243,741,16003.5,959,480,3435,119.5,14644
IB056_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5132,782,3989,48168,2528,3583,10113,1375,1498,487,1761,3258,757,17085.5,1007,657.5,3450.5,120,14763
IB056_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5454,844.5,3458,46852,2158,3391,8372,980,415,252,876,2771.5,612,15483,686,409,3366,102,14826
