,TR:KI056:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI056_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214,1019,7639,30967.5,1584.5,3110.5,11262.5,946.5,472,400.5,743,1606.5,544.5,27961.5,424.5,501.5,3906.5,112,16000
KI056_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2214,1019,7639,30967.5,1584.5,3110.5,11262.5,946.5,472,400.5,743,1606.5,544.5,27961.5,424.5,501.5,3906.5,112,16000
KI056_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2214,1019,7639,30967.5,1584.5,3110.5,11262.5,946.5,472,400.5,743,1606.5,544.5,27961.5,424.5,501.5,3906.5,112,16000
KI056_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9740.5,1166,7181,32681,1754,3460.5,17298.5,965,550,421.5,1239,2159,801,26392,493,493,3854.5,95,16072
KI056_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2510,994,7786,32681,1501,3300,12655,1104.5,514,318,969,1704,596.5,26911,432,527.5,3633,117.5,16137
KI056_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2954,1059,7154.5,32681,1433,3141,12896,993,465,336,814,1407,477,25376.5,431,463,4589.5,124,16142
KI056_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2357,969,7331,31412,1459.5,3152,11944,998,495,335.5,1051,1650,504,25688,428.5,547,3611,127,16012
KI056_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12122.5,920.5,6691,27961.5,1646,3142.5,17910,932,414,382,853,1769,682,21280,426,434,3001,99,16008
KI056_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2721,929,7303,29358,1450.5,2718.5,11417.5,963.5,1507,324,1348,1630,641,22503,427,754.5,2537.5,120.5,16149
KI056_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3475,872,7722,33489,1249,2629,13178,1007,517,476,928,1586,505,23068.5,430,419,3288,114,16187
