,TR:KI008:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI008_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3218.25,784.25,5782,30661.5,3592.25,3452.5,18192.8,772.5,344.5,379.5,566.5,2989,652.5,23178.3,385.5,367.75,2262.5,100,16883.5
KI008_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3218.25,784.25,5782,30661.5,3592.25,3452.5,18192.8,772.5,344.5,379.5,566.5,2989,652.5,23178.3,385.5,367.75,2262.5,100,16883.5
KI008_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3218.25,784.25,5782,30661.5,3592.25,3452.5,18192.8,772.5,344.5,379.5,566.5,2989,652.5,23178.3,385.5,367.75,2262.5,100,16883.5
KI008_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5248,932.5,7186,33766,4357.5,4216,19456,791,379,344,759.5,4052,1626.5,25699.5,529,393,3079,94,16964
KI008_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5382.5,863,9596,40044,3845,3863,19721.5,724,412.5,357,793,3369.5,601,25434,505,422,4042.5,99,17102
KI008_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4709,823,6606.5,33235,3395,3215,18095,667,379,306,694,1855,413,21014,419,484,3812,88,16871.5
KI008_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5131,813,6665,33581,3546.5,3378.5,18764,660.5,342.5,337,635,2589,508.5,21452.5,417.5,470,2558.5,99,16764
KI008_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,24673,805,6863,31446.5,4133.5,4073,22745.5,544,342,314.5,659,3909,939,23911,447,511,2489,96,16618
KI008_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4365,850.5,7538,32854.5,3456.5,3385,18441,700,2331,365,1512.5,2664,510.5,20910,390,566,2629,84.5,16685
KI008_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,293,1004,632,291,1080,475,17379,425.5,737,339,555.5,278.5,334.5,5336.5,303,586,867.5,106.5,17956
KI008_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18049,963,8885,31389,2826,2724,25538,824.5,442,312,738,2182.5,493,27788,418,461,2422.5,78.5,17287
KI008_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4871,878,6007.5,32750.5,4247,4124,20414.5,1427,393.5,383,623,3484,757,24291.5,363,349,2499,99,16871
