,TR:IB063:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB063_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590.5,978.5,9217.5,39957.3,2107,6266.25,13219.5,1908.5,499,442,1361.5,6960.75,1847.5,20858.3,611,589.5,4898.5,127,15782
IB063_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3590.5,978.5,9217.5,39957.3,2107,6266.25,13219.5,1908.5,499,442,1361.5,6960.75,1847.5,20858.3,611,589.5,4898.5,127,15782
IB063_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3590.5,978.5,9217.5,39957.3,2107,6266.25,13219.5,1908.5,499,442,1361.5,6960.75,1847.5,20858.3,611,589.5,4898.5,127,15782
IB063_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4587,1161,8834.5,41417.5,1196,5430,25250,2389,520,598,1591,6963,2168,20403,800,676.5,3915.5,93.5,15827
IB063_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5480,1037,8168.5,41567,1180,5375,24072,2597,470,722,1471.5,6313,1853.5,18533,862.5,630,3451,132.5,16018
IB063_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5211.5,797.5,10592,35543,2635,5960,9557,1681.5,469,412.5,1866.5,6396,1348.5,19964,544.5,468,6790,93,15497
IB063_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3762,1023,9338.5,35682,2455,5750,10851.5,1550,526,372,1313.5,6313.5,1649,20737.5,489,526,4374,101,15883
IB063_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6607,1145.5,9540,38359,2876,6325,12755.5,1990,506,445,1450,7669,2057.5,19756,577,566,4973,141.5,15860.5
IB063_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3816.5,1182,10300.5,41567,1550,6059,21580,2100.5,1087,524.5,1738,6958,2032.5,21649,697,690,4637,100,15872
IB063_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5151,725,6432,37874,782,3773,21695,2374,434,904,1458,4147.5,1231.5,14022,742,609.5,2063.5,114,15604
IB063_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6296,903.5,12333,35705,1789.5,4624,13402,1671,578,415,1563.5,4629,874,21522.5,550,604,4523,125,15849.5
IB063_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4931.5,769,9257,39674.5,2943.5,6498,12403,2114.5,417,417,1353,7626,2585,20033,637.5,504.5,4451,117,15586.5
IB063_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2993.5,713,10406,41729,2095,5940.5,10020,2151,421,344.5,1834,7303,1683,20275.5,621,573,7313,132.5,16116
IB063_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5937.5,761,10718,39005,3189,6523,13488,2059.5,469,400,1286.5,7517,2322,21234,603,546,4564,108,15867
IB063_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3411,828,9599,41370.5,3895.5,8636.5,13750,2092.5,551,402,1359.5,8140,2456,21257,687,540,4447,167,15761
IB063_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10445,972,9747.5,43898,1397.5,6775.5,22088,3087.5,490,673,1496.5,7450,2316.5,20206.5,864,445.5,4516,111,16271.5
IB063_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5077,947,1761,20264,1090,3091,32912,2109,647,545,1607,4050,1980.5,15861,490,576.5,4308,79,15443.5
IB063_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4743,1531,10173,33928,3387,7048.5,10152,1893,770.5,923,1580,8409,2838.5,22791.5,1582.5,595,6428,105,15723.5
IB063_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8438,1398,10161,39236,3860,6896,10179,2443,832,904,1593,8593,2628.5,23437.5,1651,607,5362,96.5,15909
IB063_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7961,777,8458,43898,1059.5,5790,21764,2693.5,461,572,1528,6991.5,1936,17667.5,730,615.5,4657,98,16090.5
IB063_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9163,826.5,11551,40436,3053,7145,10879.5,2264,503,408,1844.5,8711,2344,22734,694,563.5,6583,92,15980
IB063_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3083,872.5,8785,43783,2337,6592,14696,2128,624.5,359,1309.5,7922,2434,20933.5,593.5,564,4745.5,164.5,16007
IB063_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9405,1065,8046,41336,1684,6660.5,19826,2383,517,471.5,1352,7561,2170.5,19341,666,471,5262,112,16249
IB063_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1815,1868,7285.5,41947.5,2059,5815.5,20437.5,2832,1340,1771,1633,8487.5,2850,19295,3458.5,987,4101,142.5,15629
IB063_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6774,1030,8126,42963.5,1249,6102.5,23542,3182,531,962,1195,7175,2270,19179.5,1058,563,3661.5,90,15572
IB063_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2452.5,710,10115,32508.5,2844.5,6177,8981,1305,348,344,1333,6271,1427,19791,547,567.5,3993,123,15246
IB063_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12823,925,12346,43852,2033,6563,21972,2866,507.5,414.5,1550,6683.5,1805.5,22641,754.5,577.5,5407,168,15715
IB063_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2948,910,9684,42213,2708,6602,12660,2063,463,411.5,1313,7298.5,2232,21764.5,677.5,620,4585,114.5,15869.5
IB063_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2544,1036,11671.5,39628,3036,7002,11997,1848,1356,410,1628,7636,2455,22295,498,977,4806,118,15853
IB063_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3111,1038,9542,36282,2810,6189,10748,1583,558,380.5,1196,5931.5,1655,21372,618,540,4170.5,154,15724
IB063_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1783,762,8506.5,30004,1434,3797,10910,1371,448,347,1102,4327,869,19676,523,450.5,2938.5,131,15656
IB063_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5544.5,1053,6474.5,41844,1325,5708.5,21857,2823.5,536,965,1265,6900.5,2243,19537.5,1197.5,482,3473.5,108,15564
IB063_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7499,633.5,6407,44152,803,5282,21026,2989.5,442,1046,1417,6156.5,1504,15261,906,541,3894,93,15545
IB063_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,16981,759,11181.5,32381,3002,7384.5,11106.5,1868,377.5,324,1728,7795.5,1775.5,21095.5,609.5,427.5,3279,112,15523
IB063_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6878,923,9155,33397,4222,8532.5,9073.5,1623,458.5,415,1176,7393,2253,24049,564.5,448,3715,112.5,15811
