,TR:KI005:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI005_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683.25,420.25,3662.5,31931,1568.75,3037,7518.5,1043,303,355,458.5,3579,766,23033.8,517.5,431,2690.75,101.75,15057
KI005_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1683.25,420.25,3662.5,31931,1568.75,3037,7518.5,1043,303,355,458.5,3579,766,23033.8,517.5,431,2690.75,101.75,15057
KI005_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1683.25,420.25,3662.5,31931,1568.75,3037,7518.5,1043,303,355,458.5,3579,766,23033.8,517.5,431,2690.75,101.75,15057
KI005_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2120,409,3932,33812,1505,2965.5,5041,671,307,328,614,3615,785,18937.5,499,498,4062.5,122,15161
KI005_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2101,418,3771,31943,1330.5,2788,4777,925,297,462,553,2682,546,19226,475,412,2984.5,116,15042
KI005_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1839,398,3423,31089,1218,2256,4330,614,338.5,356,515.5,2026.5,427,18233,519,384.5,3485,102,15045
KI005_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2346.5,485.5,3352.5,31412,1107,2097,5727,736,273,399,483.5,2733,406,20633.5,426,402,2475,108.5,15059
KI005_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2127,467,3240,30673,1372.5,2645,4356.5,805.5,331,399,448,2533,504,19918,523.5,525,2808.5,116,15153.5
KI005_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1843.5,402.5,4834,29958,1413,2531,4807.5,706.5,2330,299.5,1698,2660,593,20298.5,489,1014,2547.5,107,14918
KI005_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1684,364,3089.5,32289,1384,2118.5,4463,734,343.5,330,463,2084,415,18129.5,453.5,443,2395,103.5,15100
KI005_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1777.5,433,3811,31100.5,914,1804,4794,606,324.5,345.5,483,1559,368,18349,411,436.5,2686.5,103,15009.5
KI005_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1959,490,3752,34158,1627,2767,9201,1961,292,410,546,3148,614,22237.5,525.5,486,3199,118.5,15245
KI005_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2219.5,341,3835,32751,1263,2666,5249,709.5,320,424,498.5,2033,435.5,21106.5,515,467.5,3499,108.5,15174
