,TR:IB004:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB004_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2817,593,6294.75,36829.8,1482.25,3061.5,11508.5,1174.75,367.5,496.75,557,3646.5,962,22358.5,691,449.25,2767.5,117.5,15315.5
IB004_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2817,593,6294.75,36829.8,1482.25,3061.5,11508.5,1174.75,367.5,496.75,557,3646.5,962,22358.5,691,449.25,2767.5,117.5,15315.5
IB004_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2817,593,6294.75,36829.8,1482.25,3061.5,11508.5,1174.75,367.5,496.75,557,3646.5,962,22358.5,691,449.25,2767.5,117.5,15315.5
IB004_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5925,613,8492.5,34274,1947,3140,8366,819,459,413,736,5087,2242.5,20218,736,490,3564,92.5,15163
IB004_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3736.5,632,6131,33120,1336,2521.5,6205,810,427.5,433.5,588,2617,591,18325.5,653,481,2867,94,15155
IB004_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3783,578,6502,33051,1358,2707,6145.5,822,388.5,622.5,555.5,2368.5,518.5,19964,675,451,4412,116,15209.5
IB004_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4314.5,484,6559,34666,1177.5,2276.5,6733,811,354,541,563,2573,613.5,20703,580,541,2594,112,15220
IB004_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4009.5,536,6848,34181,1302,2874,5358.5,813,418.5,466,639,2664,743,20887,846.5,398.5,2946,103.5,15537
IB004_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3856,535,10189,31989,1419.5,2520,5992,697,2579,510.5,2288,2820,690,20910,592,749.5,2641,105,15253
IB004_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2878,459.5,5943.5,41567,505,2157,10650,867,394,586.5,500,2255,542,16818,447,527.5,2150,102,15236
IB004_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5668.5,497,9073,39282,881,2331,17772,932,421.5,454.5,666,2797,513,23033.5,698.5,435,3016.5,108,15410
IB004_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3518,692,6673.5,33581,2029,3696,11723,1309.5,438.5,557,620,4783,1306,25157,822,478.5,3119,80,15437
IB004_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4444,605.5,6004,32900.5,1130,2781,9222,1161,396.5,485,499,3263,730,23426,746,346.5,3712,106,15192
IB004_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3006,568.5,26507.5,30396,1583,3468,9595.5,1033,1003,549,2322,3770.5,1145,24107.5,622,536,2845,118,15471
IB004_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3500.5,628,6418.5,31320,2720,5283,9777,1218,356,567.5,600,4249,1251,23253,626,534,2592,98,15164
IB004_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6157,884,7519,32474,1840,3628.5,18383.5,1858,398,597,725,10144,5216.5,25734,739,483,2377,109.5,15104
IB004_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8212.5,548,1261,20887,2753,1707.5,36720,1375,414.5,416,701,6432,3857.5,17967.5,325,384,3869,94,15232
IB004_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4714,637.5,7635,44960,2110.5,4084.5,12282.5,1170,431,534,659,3672,847.5,21960.5,915.5,437,2787,116,15550
IB004_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3951,1085,7112,35636,2837,4405,8283.5,1435,817,938,809,3571,1190.5,24188,1774,609,3518,141,15483
IB004_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3120,609,6396,33212,1602,3497.5,6908,966,469,662.5,580,2691,788.5,25261.5,846,421,2624,134,15611
IB004_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3498.5,497,5772,33651,1927.5,3709.5,14952.5,2526,329,548,537,4093,1141,24130.5,594,383,2475,110,15306.5
IB004_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3321,586,5869.5,40990,623,2854,10697.5,1068,332,528,525,2553.5,668,22572,849,419,2571,103.5,15337
IB004_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3094,459,4893,26196,1318,3065,5197,710,319,551,482.5,2084,619,20876,607,462,2689.5,109,15429
IB004_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4994,813,7862.5,37159,2381,4402,17979,1463.5,546,522,692,8300,4288.5,28665,951,488,3566,118.5,15205
IB004_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,16750.5,942,4909.5,26322.5,1299,1607,9255,771,567,576.5,1172,7801.5,1266.5,9750.5,723,1516,2765.5,81,15273
IB004_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2290,543,7235,33546.5,1492,3154,8751.5,1182,347,460,702,3229,706,23553.5,577,408.5,4277.5,116,15292
IB004_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3543.5,468,6140,32935,995,2848.5,7211,872,381,550,558,2300,530.5,26011,586,395,3002,118,15112
IB004_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2047.5,512,6059,31873,1393,3379.5,7759,1092,312,374,592,3535,1063,26265,545,490.5,2990,109,15005
IB004_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2099,522,8483,30961.5,1438.5,3144,8025,929,2871,426,2186.5,3075,774,25492,649,1241,3079.5,91,15299.5
IB004_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2387.5,561,7887,36974,1321,3384.5,10022,936,995,483,698.5,2695,713.5,25584.5,739,423,3370.5,145.5,15452
IB004_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5470.5,570,5250,36328,694,1897,16733,1337,445,624,602,2202.5,486.5,20934,876,532,2002,93.5,15385
IB004_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2226,778,6111,35520,1797.5,3379.5,15646,1684,550,706.5,615,5342,1385,22711,1183,496,2672,127,15463.5
IB004_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2234,5241.5,3841,38901.5,4620,2921,12868.5,7530,3765,4919,2376,7375,1488,16382,10644,1856,4803,132,15326.5
IB004_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2107,644.5,21880,33997,1526,2854,10691.5,1072,912.5,566,2086.5,3734,941,22468.5,789,522,2648.5,125.5,15049.5
