,TR:CH064:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH064_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586.5,1008.75,10461,34273.5,2779.75,4657,18187,705.25,504.75,318.25,1134,1986.5,591.75,32964,479.25,409.5,5015.75,114.5,16987.3
CH064_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2586.5,1008.75,10461,34273.5,2779.75,4657,18187,705.25,504.75,318.25,1134,1986.5,591.75,32964,479.25,409.5,5015.75,114.5,16987.3
CH064_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2586.5,1008.75,10461,34273.5,2779.75,4657,18187,705.25,504.75,318.25,1134,1986.5,591.75,32964,479.25,409.5,5015.75,114.5,16987.3
CH064_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3916,1169,11644.5,34158,3240.5,5336,19318,754,664.5,309,1137,4389,2056.5,35439.5,480.5,432,5073,107.5,16949
CH064_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3864,967,8810,31897,2854,5001,17910,645,479,493,1246.5,1985,533,31250.5,353,407,4836.5,91,16895
CH064_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3754.5,1086,10540.5,33997,2666,4221.5,19087,666.5,605,387.5,1198.5,1736.5,533,33523.5,463,452,6132.5,119,16964
CH064_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3968,1188,10634.5,35566,2780.5,4198,19583.5,656,568,442,1122,2042,555,31573.5,642,365,4924,91.5,16952.5
CH064_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4576.5,981,10306,35693.5,2805,4592,18510,644,467,315.5,1263,2293,540,29265,434,386,4985,108.5,17079
CH064_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3889.5,974,13436.5,42306,2812,5048.5,17956,686,2512,307.5,5117,1712,455,30246,471,479.5,5083,141,16803.5
CH064_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3804.5,993,12130.5,42524.5,2656,4855,17829.5,690,487,361.5,1148,1738,630,27292,406.5,NaN,4096.5,89,16548.5
