,TR:IB044:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB044_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.75,631.5,5550,34366,1995,4691,7486.25,998.5,428.75,437.25,791.25,3645.25,1446,27644,685,532,2304,109,15627.8
IB044_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,943.75,631.5,5550,34366,1995,4691,7486.25,998.5,428.75,437.25,791.25,3645.25,1446,27644,685,532,2304,109,15627.8
IB044_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,943.75,631.5,5550,34366,1995,4691,7486.25,998.5,428.75,437.25,791.25,3645.25,1446,27644,685,532,2304,109,15627.8
IB044_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1193,692,6393,35636,2564,5071,10639.5,844,464,536,967,7743.5,4152,28550,780,553,2420,102,15965.5
IB044_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,877.5,675,5005,31597,1883.5,4261,6243,792,411,376,621,3214,1201.5,27142,566,451,1845,96,15528
IB044_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1072,576,5965,32923.5,1832,4402,4596.5,879,382,414.5,924,2674.5,855,26842,655,451,3501.5,109,15648.5
IB044_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1298,592,4901,41475,708,3707.5,14789.5,1441,454.5,825,708,3119,953,26657,855,532.5,1734,120,15974
IB044_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,832.5,513,3292,25088,1549,3634,4368,765,417,480.5,558,2809,1042,24765,672,467.5,1568,105,15697
IB044_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1447.5,675,8426,33466,1871,4344,9711.5,804,2155,391,1826,3404,1071,24499.5,640,1078,2092,93,15670
IB044_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1040,684,5941,41636,1339,3705.5,8813,836,472,439,890,4321,1058,23195,646.5,538,2022.5,89,15903
IB044_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1308,670,7376,35197,971,3410.5,10442,883.5,495,427.5,914.5,2073,681,27096,710.5,464,2115,103,15907.5
