,TR:IB013:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB013_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,529,2418,29368,1945.5,2841,5087.75,840.5,386.75,354.5,621,3335,957,24079.5,393.75,437.5,1046.25,109.5,15986.5
IB013_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,857,529,2418,29368,1945.5,2841,5087.75,840.5,386.75,354.5,621,3335,957,24079.5,393.75,437.5,1046.25,109.5,15986.5
IB013_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,857,529,2418,29368,1945.5,2841,5087.75,840.5,386.75,354.5,621,3335,957,24079.5,393.75,437.5,1046.25,109.5,15986.5
IB013_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,589.5,684,1024.5,10684,1156,933,3388.5,1093,480,606.5,632.5,1640,1055.5,7401,464.5,589,1151.5,92.5,16322
IB013_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1175.5,544,2781,34293.5,2042.5,2908,4626,653,372,399,707.5,3528.5,774,26772.5,366,438,1342,95,16056
IB013_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1161,542,2868.5,36081,1832,2530,4182.5,721.5,383.5,387,852,2743,539,26519,377.5,387.5,1476,125,16105.5
IB013_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1259,524,2815,33798,1517.5,2522,4613,650,415,360,694.5,2965.5,604.5,25954,434,408.5,1262.5,109,15894.5
IB013_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1309,556,2833,34374,2035,2513,4500,595.5,435.5,329,706.5,3452.5,730,24754,406.5,498.5,1212,76,15790.5
IB013_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1239,529.5,3489,33440,1993,2620,4463,595,2468,379.5,2578.5,3445.5,793,24327.5,365.5,737,1354,79,15747
IB013_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1015,570,2362.5,25942.5,1757,2529,4870,595.5,423.5,343,657.5,2893,807,25504,424,500,1223,113,15799.5
IB013_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1645,536,3375,35793.5,1200,1825,6107,600.5,414,389,733,2012,451,26438,396,449,1334,103,15898
IB013_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,562,715,712,13497,2286,1325,6417.5,1559,959,551,880,3083,1255,6895,690,526.5,1252.5,81,15673
IB013_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1224.5,575,2641,29783,1271,2104,4659.5,776,451.5,397,629,2123,552,29137,374,390,1229,89,15684
IB013_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1063,628.5,14390,27995.5,2152.5,2706,4707,934,899.5,496,3532,4156,1510,25515,397.5,500,1322,121,15887.5
IB013_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1234,548,2911,31479,3814,4825,5303,769.5,415.5,403,708,4708.5,1521,30545,434,435,1346.5,94,15667
IB013_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1094,537,2502,32183,4556,5042.5,7871,1729.5,427.5,409,583,4997.5,1633,30429,415,358.5,1424,124,15864
IB013_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1409,459,984,18364,2672.5,1280,12534,615.5,477,313.5,771,1509,511,23647,282,320,1092,95,15818.5
IB013_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1106,520.5,2540,30187.5,2713,3641,4882,641,356.5,363,586.5,3115,840,26023,375,458.5,1070,109,15938
IB013_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1041.5,684,2259,29184,3295,3482.5,4774.5,742,506.5,487,715,4161,1223.5,24293,509,465.5,1174,96,15894.5
IB013_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1051,560.5,2253,27684,2220.5,3072,4530,611,416,404.5,651,3397,1082,26611.5,415.5,388,1135,93.5,15754
IB013_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1024,528,2507.5,34790,3066,3403,10118.5,3440,432,473,655,4139,1222,27049.5,415,438,1304,111,16107
IB013_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1041,493,2396,28699,1747,2738,4482.5,650.5,381,331,552,2970,921,27292,376,429,1175,109,15970
IB013_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1103,542,2509,30763.5,2557.5,3416,5106,630,444,321.5,632,3256.5,924.5,27384,403,462.5,1318,84,16100.5
IB013_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1270,759,4116,31709.5,3976,4698,8605,1379,521,498,800,11873,6012.5,35597,605.5,509.5,1879,115,15827
IB013_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,873,458,2616,30245,2494.5,3312,5646,809,354,312,649,4709,1515,26184,367,359.5,1124.5,101.5,15824
IB013_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,995.5,550,3136,33809.5,2321,3302.5,5688,1173.5,473,409,737,3772.5,777,28861,398.5,444,1350,113,15988.5
IB013_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,949,485.5,2031,26484,1044.5,1975,4204.5,750,364,368,578.5,1832,517.5,23439,373,397,885.5,87,15743
