,TR:IB050:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB050_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,1049,5419,41353.3,1552.5,2394.75,14731.3,987.75,559,476.5,1015.5,2562.5,1390.75,23634,542.25,476.5,2264.5,118,15416
IB050_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1779,1049,5419,41353.3,1552.5,2394.75,14731.3,987.75,559,476.5,1015.5,2562.5,1390.75,23634,542.25,476.5,2264.5,118,15416
IB050_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1779,1049,5419,41353.3,1552.5,2394.75,14731.3,987.75,559,476.5,1015.5,2562.5,1390.75,23634,542.25,476.5,2264.5,118,15416
IB050_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2591.5,1539.5,5438.5,45144,1965.5,2498,15056,1010,1028,1276,1490,3761,2215,20460.5,1574,687.5,4027.5,131,15440
IB050_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2195.5,4262.5,5293,44717.5,3695,2425,12564,1943.5,2922,4553,2580,5123,1152,20357,7637,1036,5239,106,15554
IB050_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2183,1243.5,5670.5,43275,1692,2290,10899,936,844,1156,1333,2113,604.5,21129.5,1292,494,3865,105,15166
IB050_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2057,1068,6126.5,45606,1303,2069,11916,756,594,443,1079,2214,670,21257,510,429,2222,105,15461
IB050_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1757,990,5634.5,46575,1114,2044,11318,795,480,386.5,1069.5,2016,732,19306.5,397.5,413,2123,108,15261
IB050_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1466,765,4464,40401.5,778,1634.5,10065,761,1245,340.5,1444.5,1719,625,13521,358,595,1147,114,15280
IB050_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004,823,4702,39305,846,1709,9936.5,746,501,409,874,1735,609,15164.5,386,389,1256,103,15565
