,TR:IB045:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB045_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914.5,721.5,6366.25,36155,1052.5,2385.75,15918.5,1025,542.25,710.25,741.5,3759.25,702.75,15254.5,1267.25,535.25,2929,128,15078.3
IB045_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1914.5,721.5,6366.25,36155,1052.5,2385.75,15918.5,1025,542.25,710.25,741.5,3759.25,702.75,15254.5,1267.25,535.25,2929,128,15078.3
IB045_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1914.5,721.5,6366.25,36155,1052.5,2385.75,15918.5,1025,542.25,710.25,741.5,3759.25,702.75,15254.5,1267.25,535.25,2929,128,15078.3
IB045_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3246,915,5179,40690,823,2145,14831.5,1024.5,617,893,778.5,3894,1165,12815,1823.5,626.5,2938,127,15063
IB045_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3671,653.5,8036,37459,757.5,2417,12313.5,604,419,433,637,2786,542,15214,741,371.5,2638,137,15491
IB045_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2658,619,7347,36489,700,2752,10033,820.5,414.5,463,680,2971.5,586,16456,934,428,4385,123.5,15091.5
IB045_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2580,553,6030,45006,500,1743,12856,1042,386,492,566,2373,458,11817.5,1325,451,1985,118.5,15113.5
IB045_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5027,558,8103.5,48930,582,1813,12642,864,331,510,703,2741,483.5,12533,979,483,2011,113,15064
IB045_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,989,363,593,5768,294,472,1173,424,536,227,428,485,319,3582.5,299.5,1133,628.5,111,15156
IB045_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6860,351,561.5,5226,327,500,1503,419.5,424,219,357,468,351,3356.5,218,1201,769,108.5,14914
IB045_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20172,914,6850,41659,867,2296,30719.5,1393,669,978,757.5,6282,1784,13084,2365,639,2662.5,123,15266.5
IB045_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3318,2619.5,5693,42167,2505,2747,27130.5,4191,1685.5,2623,1658,6069,1076,14327.5,6138,951.5,4479,115,15047
IB045_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IB045_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2531.5,515.5,14485.5,35312,436,1462,10067.5,1055,655,533,2927,2114,652,8795,759,554,1279,98,14929
IB045_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2121,511.5,4749.5,41382,1054,3833,14411,1290,286,750,488.5,3094,638,10458,926,368.5,1704,111,14970
IB045_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2791.5,420.5,4159,41313,744,2276,26565,1880,319,596.5,582,2478.5,581,10582.5,760,485,1303.5,127,15090.5
IB045_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7611,519,1343,15567,772,1439,29681,481.5,419,308,744.5,2050,782,9459.5,294.5,394.5,3541.5,143,14793.5
IB045_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3247,1306,6925.5,44267,1411,2988,17079,1662,825,1323,931,4733,969,13365.5,3141,575.5,2672,131.5,14793.5
IB045_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IB045_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IB045_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2154,2590.5,4703,38728,3018,2701,31458,4298,1926,2608,1997,7389,1354,12719.5,6990,1077,4561,103,15046
IB045_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2490,904,5653,40228,937,2189.5,13034.5,922,616.5,899.5,855,3317.5,626,14081,1534,497,3390.5,112.5,15283.5
