,TR:IB012:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB012_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739.75,515.25,3376.25,33119.8,947.75,2480.5,7528,883.25,372.25,388.25,595.75,4193,661.5,15616.5,519.5,516.75,1580,122,15538.3
IB012_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,739.75,515.25,3376.25,33119.8,947.75,2480.5,7528,883.25,372.25,388.25,595.75,4193,661.5,15616.5,519.5,516.75,1580,122,15538.3
IB012_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,739.75,515.25,3376.25,33119.8,947.75,2480.5,7528,883.25,372.25,388.25,595.75,4193,661.5,15616.5,519.5,516.75,1580,122,15538.3
IB012_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1626,559.5,4529,38405,1016,2767,14644.5,685,561.5,475.5,809.5,6899,1570,16952.5,655,667,1951,118.5,15206
IB012_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,905,519,3782,36120,891,2775,8560,607,451,419,617,4335.5,667,16197,445,544.5,1814,70,15961
IB012_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1451,501,4440.5,35600.5,1789.5,2832.5,7387.5,684.5,383.5,319,762.5,4536,563.5,17275.5,551.5,499,2826,146,15571
IB012_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1036,572,4109,34054.5,1133.5,2461,6264,606,382,311,654,4215.5,557,16756,450.5,504,1638.5,92,15374
IB012_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,995,484,3880,32035,1526.5,2975.5,5548,579,343,397,578.5,4742,818.5,16941,459.5,483,1741,145,15452.5
IB012_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1016,536,4249,32381,1611.5,2829.5,6209.5,556,1583,424,1046,4884,771,16471.5,466,531,1838,109,15471
IB012_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1286,552,4770,34135,1859.5,2958,8710,597,493,310,830,5236,771,17967.5,393,493,1849,126,15513
IB012_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1128,609,2933.5,36720,516,1578,12500,878,472,491,600,2460,470,13091,800,553.5,1492,131,15692.5
