,TR:IB027:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB027_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3086.25,1100.75,4136,40436,4797,4054.25,20004.8,753.5,468,414.75,928.5,5179,1573,23962.8,389,433.5,1028.5,129.25,16528.8
IB027_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3086.25,1100.75,4136,40436,4797,4054.25,20004.8,753.5,468,414.75,928.5,5179,1573,23962.8,389,433.5,1028.5,129.25,16528.8
IB027_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3086.25,1100.75,4136,40436,4797,4054.25,20004.8,753.5,468,414.75,928.5,5179,1573,23962.8,389,433.5,1028.5,129.25,16528.8
IB027_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3695,1327,4597.5,42490,5324,3973,21788,794,627.5,465.5,1059,6302,3621,26196,535,530,1415,132,16284.5
IB027_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3236.5,1346,3931,36605,4102.5,3641,19329.5,726,539.5,297,1002.5,3234,965,25573,467.5,466,1091,103,16261
IB027_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3922,1133,4569,46471.5,3589,2550,18164,635,493,333,987,2948.5,622,22018,502,492,1387,76,16538
IB027_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5582,1159,4943.5,45537,4045,3207,20033,736,457,348.5,1030,3444,815.5,26438.5,324,460,1243,96,16470.5
IB027_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4686.5,1209,4779,47314,4622.5,3799.5,19191,709,440,372.5,1061,4277.5,853,25630,433,548,1314.5,120,16758
IB027_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3664,1130,6646.5,47129,4611,3635,19341,754,1634,411,2380,4334,908,25388,449,735.5,1256,94.5,16649
IB027_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3725,1175.5,5521.5,47325.5,4154,3180,19768,587,477,279.5,1078,4060.5,840,24026,458.5,466.5,1248.5,124,16733
IB027_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3486,1116,3865,33500.5,2305,1426,19780,655,522,354,1070,1553,518,15104,368.5,563,931.5,107,16365
IB027_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3982,1308.5,4463,45133,5849.5,3795,22930,1486,617.5,619,1120,7751,2233.5,20968,613,NaN,1424,97,16727
IB027_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4152,1117,3781,44798,2821.5,2652,18937.5,707,411,394,920,2997,485,25849.5,480.5,402,1276,117,16195.5
IB027_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3384,1121,13359,36513,4184,3480,19087,620,595,224.5,2220,4252,1172.5,20379.5,304,350.5,844.5,81,16607
IB027_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3890,1357,3615,37724.5,7528,6456,20483.5,736.5,478,475.5,900.5,5357,1888,27119,348.5,498,1257,106.5,16314.5
IB027_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3948,1145.5,5689.5,50084,7691,5378,25803,3237,473,423,1915,9512.5,2600.5,27281,461,NaN,1531,131,16414
