,TR:IB007:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB007_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725.75,650.5,10231.5,48941,1103.25,4273,12439,1237.75,535,581.25,1874.75,5299.75,1671.5,26392,694.25,520,2066.75,107.25,15310.5
IB007_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1725.75,650.5,10231.5,48941,1103.25,4273,12439,1237.75,535,581.25,1874.75,5299.75,1671.5,26392,694.25,520,2066.75,107.25,15310.5
IB007_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1725.75,650.5,10231.5,48941,1103.25,4273,12439,1237.75,535,581.25,1874.75,5299.75,1671.5,26392,694.25,520,2066.75,107.25,15310.5
IB007_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2311,686,11441.5,40436,3093,5836.5,12309.5,882,491,584,1846.5,15801,7278,31423.5,807,615,2416,115,15433.5
IB007_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1764,636,13907,37874,2111,5328.5,8731.5,920.5,586,734,1952,6784,2187,27338,800,508,2035,111,15277
IB007_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1783,583,11593,39801.5,1644,4609,6794,925,525,606,2370.5,6097,1720.5,27915,648,560,2802,109,15354
IB007_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3028,613.5,13714,45952,1633,4412,8924,861.5,511,521,2440,7554,1425.5,27523,585,504,2188,125,15164.5
IB007_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2374,636,12344,40875,1934,4749,6926.5,783,491.5,537,2460,6916.5,1719,27546,635,509,2050,126,15419
IB007_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2245,641,15468,40598,1950,4985,8351,797,6215,510,6859,6211.5,1594,27453.5,728,1164,2315,103,15524
IB007_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2113.5,616.5,11569.5,43171.5,1620,4282.5,9126,825,511,555,2056,5489,1283,26692,670,565,2177.5,108,15608
