,TR:IB057:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB057_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6332,1078.25,5576.25,46673.8,5011.25,6466.75,10708.8,824,417.5,402.5,1047.75,6600,1583.5,20281.8,541,495.75,5055.75,132.5,16099
IB057_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6332,1078.25,5576.25,46673.8,5011.25,6466.75,10708.8,824,417.5,402.5,1047.75,6600,1583.5,20281.8,541,495.75,5055.75,132.5,16099
IB057_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6332,1078.25,5576.25,46673.8,5011.25,6466.75,10708.8,824,417.5,402.5,1047.75,6600,1583.5,20281.8,541,495.75,5055.75,132.5,16099
IB057_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13677,1203,6805,43598,5611.5,7163.5,10051,797,430,391,1497.5,7807,2361,22122.5,635,527.5,4773,103,16003
IB057_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13422,1197,11073,46022,5699.5,6664,12360,943,489,350,2792,8212.5,2673,21014.5,563,495.5,4681,87,15829.5
IB057_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11830,1036.5,8674.5,40575,5310,6476,10275,822,399,430,2452.5,6191,1274,17552.5,552,472.5,5933,132.5,16112
IB057_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15508.5,1087,7410.5,49876,5089,6108,11506,825,362,378,1501,6471,1445.5,19203,532,462,4574,115,16195.5
IB057_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11602.5,957,7505.5,53453,5283.5,6649,12921,957,384,372,1594.5,8094,2305,19006.5,586.5,495.5,5392,121,15910.5
IB057_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9982,1038,7120,50776,4887.5,5964.5,11423.5,869,1836.5,401,3136.5,6507.5,1299,18429.5,563,720.5,5187,119,16111.5
IB057_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12312,1017.5,8545.5,50361,2668,5579,16224,1183,481,446,2597.5,6949,1586,17725,517,555.5,4575,108,16018.5
IB057_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18960.5,1038,6964,55046,3044.5,4948,24649,901.5,468,432.5,1386,4833,1061,19687,553.5,487,3670,125,15882.5
IB057_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8456.5,1064.5,5747,54261,3622.5,6508,23922.5,2411,427.5,395,1562.5,7868,2548,18221.5,441,480,3495,101,15677
