,TR:KI063:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI063_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174,676,12783.8,43644.5,1601.75,4720.5,7968.75,897.75,369.5,371,980.75,1663.75,519.5,26288,484,438.75,6797,104.5,15209.5
KI063_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3174,676,12783.8,43644.5,1601.75,4720.5,7968.75,897.75,369.5,371,980.75,1663.75,519.5,26288,484,438.75,6797,104.5,15209.5
KI063_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3174,676,12783.8,43644.5,1601.75,4720.5,7968.75,897.75,369.5,371,980.75,1663.75,519.5,26288,484,438.75,6797,104.5,15209.5
KI063_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5576.5,743,13507.5,45386.5,2074,5205,9376,977.5,494,500.5,1134.5,2644,1182,28319,600.5,429.5,7506.5,125,15101.5
KI063_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5019,600,14035,46137,1822,4706,8220,894.5,399,312,920,1672,586.5,26588,487.5,403,5848,85,15197
KI063_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5259,497.5,14388,47117.5,1719,5028,7459,873,379,295,1123,1441.5,420,25134,497,397,7347,89,15290
KI063_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5874.5,699,12500,40898,1515,4665,7721.5,922.5,398.5,383,941,1620,514.5,27188,455.5,505.5,8019,121,15123.5
KI063_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7616,712,12264,41047.5,1794,4721,7031,827,367.5,397,993.5,1592.5,631.5,27373,447,453,7147,86,15254
KI063_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5070.5,736,16364,42744,1684,4670,7772,873,2799,374,2884.5,1742,586,25873,455,658,7171.5,90,15141
KI063_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5841,637.5,15584,44221,1976,4854.5,7644,941,481,348,1220,1562,547.5,24672.5,502,379,7603,92.5,15248.5
KI063_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12382,663,17402,47291,1724,5577,18210,1635,469,471,1288.5,1383,396,24892,514,335,6971.5,88,14986
KI063_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3897,762,11313,42583,1797,5046.5,10632.5,2410,457,523,885,2047,731,27003.5,568,411,7815,116,15429
KI063_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5525,698.5,12560,44775,1563,4579,9707,895,419,408.5,987,1530,433.5,25873,463.5,390,7024,113,14938
KI063_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3843,719.5,41544,43575,1711,4936,8106,883,1157.5,332,5114.5,2001,663.5,26311,563,417,6708,98,14916
KI063_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4082,470.5,14269,45445,2676,8557.5,6904,877,352,420,1252.5,2300,562,24326.5,435.5,503,8708,120.5,15229
KI063_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3895,699.5,14100,46517.5,1753.5,4903.5,9372,2145,406,358,1129,1763,495,24926,452.5,445,7886,109.5,14986
KI063_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10242,559,1800,24776.5,2051,1053,9495,681,535,400,535,1228,469,9411,338.5,293.5,7891,103,15184
