,TR:IB067:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB067_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,1069.75,4325.25,21985.5,4248.25,3135.75,5198,968.5,669,786,2316.25,3558.75,592.75,21455.3,1262.75,667.5,2837,108.5,16691.5
IB067_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1087,1069.75,4325.25,21985.5,4248.25,3135.75,5198,968.5,669,786,2316.25,3558.75,592.75,21455.3,1262.75,667.5,2837,108.5,16691.5
IB067_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1087,1069.75,4325.25,21985.5,4248.25,3135.75,5198,968.5,669,786,2316.25,3558.75,592.75,21455.3,1262.75,667.5,2837,108.5,16691.5
IB067_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1660,1464,2928,9770,2940.5,1796,6948,765,863,984.5,1161,3265,539.5,20855,1608,716,3401,64,17060.5
IB067_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1416,1233,2147,10312,2122,1888.5,5144,709,428,NaN,920.5,2526,452.5,NaN,799.5,NaN,2206,90,16400
IB067_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1451.5,839,1843.5,12517,2403,1677.5,5142,671,396,465.5,689,2101,505,17821.5,533,426,1948,101,16711
IB067_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1448,723,1484,11767,2150.5,1341,4838,711,401,462.5,603,2109.5,471,15753,507.5,513,1660.5,139,16875.5
IB067_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1504,718,1617,10735,2109,1438,4613.5,712,343,522,537,2117,521,17914,484,518,1777,103.5,16506.5
IB067_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1991.5,836,2739,11812,2441,2061.5,5308,710,1988.5,314.5,1452,3038,598.5,21501,502,702,2506,51.5,17072
IB067_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2905,774,2058,9576,1817,1389,5877,621,377,318.5,480.5,2837,469,21501,536,400,2327,136,17141
