,TR:IB003:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB003_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898,760.75,10171,34648.8,2375.5,3132.5,14132,592.25,511.5,480,1615.25,3135.75,1405.5,23241.8,509.75,422.25,1318,102.5,16444.5
IB003_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2898,760.75,10171,34648.8,2375.5,3132.5,14132,592.25,511.5,480,1615.25,3135.75,1405.5,23241.8,509.75,422.25,1318,102.5,16444.5
IB003_25_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2898,760.75,10171,34648.8,2375.5,3132.5,14132,592.25,511.5,480,1615.25,3135.75,1405.5,23241.8,509.75,422.25,1318,102.5,16444.5
IB003_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7390,948.5,12102,40344,3409,4438,15734,828,659,565.5,2390,8956,4934.5,34828,642,606.5,2012,111,16431
IB003_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4490.5,942,11755,39836,2807,3783.5,14457,835,596.5,527,2075,4929,2090.5,35012,579.5,597,1801,125,16664
IB003_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4367.5,852.5,11304,39144,2660.5,3796,14565,790,551,460,2338,2691.5,1024.5,33443,527,524,1590,120,16671
IB003_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5425.5,894,13324,41590,2477,3564,15183.5,765,597,501,2310,2919,1324.5,31989,533.5,587.5,1708,123,16509
IB003_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5379.5,918,11466.5,39582,2682,3546.5,14460,801,640.5,549,2270,4618,1837,33281,593,601.5,1844,121,16530
IB003_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4393,886,13836.5,39167,2729,3519,15409,884,2808,455.5,4441.5,4491,1713,31838.5,611,766,1889,102,16568.5
IB003_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3746,904.5,11230,40332.5,2859.5,3575,14836,891.5,710,525,2521,4822,1723,33431.5,625.5,501,1875,92.5,16505
