TR:CH048:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.773888293947888,0,0,0,0.894428051673317,0,0.942488605080535,0.902353819942085,0.971116284868091,0.845443812991164,0.923601443736148,0.976182261422361,0.957642430575956,0,0,0.796755957400648,0
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.779553414774536,0,0,0,0.795716253562735,0,0.953091030874231,0.949072552426765,0,0.57949813662603,0,0.962414176579052,0.880868804771404,0,0,0.535142595528978,0
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.715813960550143,0,0,0,0.0104970937408059,0,0,0.0841212240481772,0,0.342665617637664,0.834413832314671,0,0,0,0,0.115365794991692,0
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.588991605309287,0,0,0,0,0,0,0.507168448003299,0,0,0.5,0,0,0,0,0,0
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.794957286308619,0,0,0,0.041684275729964,0,0,0.119110676026504,0,0.332191869478666,0,0,0,0,0,0.563910802637971,0
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0.999209465609688,0,0.998351644561008,0,0,0,0,0.93372942989414,0
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.786150013491732,0,0,0,0,0,0.5,0,0.996439974622663,0,0.880639364783175,0,0,0,0,0.429941633170447,0
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.963555180054958,0,0,0,0.0325464997386395,0,0.945899090003155,0.5,0.903612166998437,0.80365975845613,0.907427353891327,0.878755041308709,0.5,0,0,0.675292908133798,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.360035249943269,0,0,0,0.75102068083858,0,0.918240248662818,0.964704068730423,0.987193771258313,0.959640326322132,0.828658245669624,0.886898588190842,0.570159394759431,0,0,0.701602747779181,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.784876602715905,0,0,0,0,0,0.251439701147116,0.217191731429351,0.727526217492509,0.769630559330113,0,0,0,0,0,0.386289428168961,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0.534519772092335,0,0,0.33804533083496,0.996175061668582,0.300151813592565,0.998802263147644,0.889712889507073,0.804158197337005,0,0,0.5,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0.897046124306656,0,0,0,0,0.0963760535159655,0,0,0.678622651472877,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.9812051246593,0,0,0,0.885015538607005,0,0.983141050824524,0.97938198970402,0.5,0.483685524240546,0,0.972572831646863,0.943452951308872,0,0,0.882905806999109,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.866394017023082,0,0,0,0.900641801091007,0,0.993614671494121,0.962615160085375,0.966356266336997,0.797054981843912,0,0.975702349890857,0.945214679337105,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5,0,0,0,0.970883532140069,0,0.986272660665436,0.978728528510496,0.999323077206544,0.996169310635031,0.99585766629014,0.978090612064481,0.893709569722153,0,0,0.97505606813559,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.379538070872186,0,0,0,0.952522114788625,0,0.968899639216412,0.944617674450244,0.998730760432699,0.99359188052439,0.98816222397411,0.952630771354754,0.817802929890855,0,0,0.924547901965781,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0.5,0,0.266749510578627,0.863964094133734,0,0.736119322908148,0.773244611751521,0.5,0.123077661397712,0,0,0.115365794991692,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.397723747964055,0,0,0,0.769813419569346,0,0.966179399363088,0.984324715690206,0.454920372488714,0.444795980969039,0,0.921585401804923,0.604250216630187,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0.240767831015543,0.5,0.325518189712144,0,0,0,0,0.443823216482537,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.215938238675386,0,0,0,0,0,0.527054552482119,0.456176933587645,0,0.51572508658986,0,0,0,0,0,0.5,0
